formula_id,source,vocab_version,token_ids,token_names,token_len,horizon,valid,invalid_reason,reward,finite_count,coverage,finite_std,scorer_days,scorer_mean_return,scorer_median_return,scorer_hit_rate,scorer_ann_return_proxy,avg_top_k,formula
random_000186,random,phase3a-v1,1 15 15 1 15 10,high DELAY1 DELAY1 high DELAY1 MUL,6,10,True,,0.001241294151056196,43339,0.9991239597021463,10.729651322867136,2337.0,0.001241294151056196,0.002516991290059889,0.5297389816003423,0.03128061260661614,3.501925545571245,random_000186
random_000187,random,phase3a-v1,4 3 8 3 9 7 13 18 10 16,volume close ADD close SUB CONST_1 ABS MA5 MUL DELAY5,10,10,True,,0.0051792197720118855,43282,0.9978098992553658,7462962.602873681,2337.0,0.0051792197720118855,0.0015707733611752817,0.5164741121095422,0.1305163382546995,3.501925545571245,random_000187
random_000188,random,phase3a-v1,6 15 19 6 23 13 20 11 16 20 19,CONST_0 DELAY1 MA10 CONST_0 RET10 ABS MA20 DIV DELAY5 MA20 MA10,11,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000189,random,phase3a-v1,4 6 8,volume CONST_0 ADD,3,10,True,,0.005025867949172062,43377,1.0,7477630.911359859,2337.0,0.005025867949172062,0.0009220867010808209,0.5117672229353872,0.12665187231913597,3.501925545571245,random_000189
random_000190,random,phase3a-v1,4 19 16 3 19 18 23 3 20 1 11 14 8 11,volume MA10 DELAY5 close MA10 MA5 RET10 close MA20 high DIV SIGN ADD DIV,14,10,True,,0.0047325034860762364,42940,0.9899255365746824,6622207.431359965,2337.0,0.0047325034860762364,0.0011546300440127277,0.5181857081728712,0.11925908784912116,3.501925545571245,random_000190
random_000191,random,phase3a-v1,3 13 4 16 18 15 10 19,close ABS volume DELAY5 MA5 DELAY1 MUL MA10,8,10,True,,0.005448112947015591,43016,0.9916776171703898,12476466.882830922,2337.0,0.005448112947015591,0.0018908462399007953,0.5237483953786907,0.1372924462647929,3.501925545571245,random_000191
random_000192,random,phase3a-v1,4 16 24 14 12,volume DELAY5 DECAY SIGN NEG,5,10,False,constant_signal,-2.0,43252,0.9971182884939023,0.0,,,,,,,
random_000193,random,phase3a-v1,3 15 15 18 22,close DELAY1 DELAY1 MA5 RET5,5,10,True,,0.005073357992621661,43170,0.9952278857459022,0.04327522087573121,2337.0,0.005073357992621661,0.00277777777777774,0.5284552845528455,0.12784862141406586,3.501925545571245,random_000193
random_000194,random,phase3a-v1,4 4 6 17 7 11 18 10 9,volume volume CONST_0 DELAY10 CONST_1 DIV MA5 MUL SUB,9,10,True,,0.005025867949172062,43349,0.9993544966226341,7479101.306411767,2337.0,0.005025867949172062,0.0009220867010808209,0.5117672229353872,0.12665187231913597,3.501925545571245,random_000194
random_000195,random,phase3a-v1,2 7 9 20 6 3 20 16 11 10,low CONST_1 SUB MA20 CONST_0 close MA20 DELAY5 DIV MUL,10,10,False,constant_signal,-2.0,42921,0.9894875164257556,0.0,,,,,,,
random_000196,random,phase3a-v1,2 6 21 15 22 10,low CONST_0 STD10 DELAY1 RET5 MUL,6,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000197,random,phase3a-v1,1 21 6 17 6 2 9 12 13 11 9,high STD10 CONST_0 DELAY10 CONST_0 low SUB NEG ABS DIV SUB,11,10,True,,0.0008543236235316879,43204,0.9960117112755608,0.05263332912255322,2337.0,0.0008543236235316879,0.002367614019624542,0.5237483953786907,0.021528955312998536,3.501925545571245,random_000197
random_000198,random,phase3a-v1,0 13 19 2 9 0 9,open ABS MA10 low SUB open SUB,7,10,True,,0.004622904679489059,43206,0.9960578186596584,1.461814132556484,2337.0,0.004622904679489059,0.0010767022149302807,0.5169020111253744,0.1164971979231243,3.501925545571245,random_000198
random_000199,random,phase3a-v1,5 22 14 18 20 6 7 13 9 9,amount RET5 SIGN MA5 MA20 CONST_0 CONST_1 ABS SUB SUB,10,10,True,,0.005698649120675937,42749,0.9855222813933652,0.21629334182716706,2337.0,0.005698649120675937,0.0031049723425354836,0.5344458707744972,0.14360595784103364,3.501925545571245,random_000199
random_000200,random,phase3a-v1,5 22 0 9 13 21 23 0 23 9 4 10,amount RET5 open SUB ABS STD10 RET10 open RET10 SUB volume MUL,12,10,True,,0.004549414772449911,42841,0.9876432210618531,31114998.415711515,2337.0,0.004549414772449911,0.002862161960128118,0.5301668806161746,0.11464525226573777,3.501925545571245,random_000200
random_000201,random,phase3a-v1,0 16 2 10,open DELAY5 low MUL,4,10,True,,0.0013874554242929828,43290,0.997994328791756,10.34375886730704,2337.0,0.0013874554242929828,0.0024683231634450575,0.5293110825845101,0.03496387669218316,3.501925545571245,random_000201
random_000202,random,phase3a-v1,3 17 15 22 3 20 18 8,close DELAY10 DELAY1 RET5 close MA20 MA5 ADD,8,10,True,,0.0012319520251839,42940,0.9899255365746824,1.4640770899845754,2337.0,0.0012319520251839,0.002279280547362844,0.5250320924261874,0.031045191034634278,3.501925545571245,random_000202
random_000203,random,phase3a-v1,1 14 5 4 21 9 22 9,high SIGN amount volume STD10 SUB RET5 SUB,8,10,True,,0.0032740123564922174,43111,0.993867717915024,16.722067137867896,2337.0,0.0032740123564922174,0.0026926767612450164,0.5353016688061617,0.08250511138360388,3.501925545571245,random_000203
random_000204,random,phase3a-v1,4 17 13 13 7 11,volume DELAY10 ABS ABS CONST_1 DIV,6,10,True,,0.005323450639441555,43205,0.9960347649676096,7448003.173673926,2337.0,0.005323450639441555,0.0008569994262765113,0.5139067180145486,0.1341509561139272,3.501925545571245,random_000204
random_000205,random,phase3a-v1,1 3 14 17 10,high close SIGN DELAY10 MUL,5,10,True,,0.0011998929229735692,43205,0.9960347649676096,1.4848228652008775,2337.0,0.0011998929229735692,0.00265412323594455,0.5310226786478391,0.030237301658933947,3.501925545571245,random_000205
random_000206,random,phase3a-v1,1 20 24 6 21 0 24 9 13 8,high MA20 DECAY CONST_0 STD10 open DECAY SUB ABS ADD,10,10,True,,0.0013443337883113269,42978,0.9908015768725361,2.9400483285170127,2337.0,0.0013443337883113269,0.0024448642860870617,0.5267436884895165,0.033877211465445436,3.501925545571245,random_000206
random_000207,random,phase3a-v1,2 13 15 22 19 7 3 10 13 8,low ABS DELAY1 RET5 MA10 CONST_1 close MUL ABS ADD,10,10,True,,0.0012614351768015506,43092,0.9934296977660972,1.4708900206956348,2337.0,0.0012614351768015506,0.00265412323594455,0.5305947796320069,0.03178816645539907,3.501925545571245,random_000207
random_000208,random,phase3a-v1,7 14 14 24 12 19,CONST_1 SIGN SIGN DECAY NEG MA10,6,10,False,constant_signal,-2.0,43355,0.9994928187749268,0.0,,,,,,,
random_000209,random,phase3a-v1,6 21 21 20 18 16 20 15 15 12,CONST_0 STD10 STD10 MA20 MA5 DELAY5 MA20 DELAY1 DELAY1 NEG,10,10,False,constant_signal,-2.0,43243,0.9969108052654633,0.0,,,,,,,
random_000210,random,phase3a-v1,0 21 23 4 17 4 24 14 20 8 19 11,open STD10 RET10 volume DELAY10 volume DECAY SIGN MA20 ADD MA10 DIV,12,10,True,,0.003040839782051205,42758,0.9857297646218042,0.00016858881695948517,2337.0,0.003040839782051205,0.0035087719298245723,0.5365853658536586,0.07662916250769036,3.501925545571245,random_000210
random_000211,random,phase3a-v1,6 14 15 14 1 15 23 21 16 10,CONST_0 SIGN DELAY1 SIGN high DELAY1 RET10 STD10 DELAY5 MUL,10,10,False,constant_signal,-2.0,42912,0.9892800331973165,0.0,,,,,,,
random_000212,random,phase3a-v1,4 1 12 1 11 11,volume high NEG high DIV DIV,6,10,True,,0.0034635973270543802,43377,1.0,7477630.911359859,2337.0,0.0034635973270543802,0.005229561014901324,0.5588361146769363,0.08728265264177039,3.501925545571245,random_000212
random_000213,random,phase3a-v1,7 14 6 16 9,CONST_1 SIGN CONST_0 DELAY5 SUB,5,10,False,constant_signal,-2.0,43367,0.9997694630795122,0.0,,,,,,,
random_000214,random,phase3a-v1,2 22 13 23 12 1 10 22 3 10,low RET5 ABS RET10 NEG high MUL RET5 close MUL,10,10,True,,0.003236892862287697,34849,0.8033981142079905,16147095022402.87,2337.0,0.003236892862287697,0.0014803767891672,0.5173299101412067,0.08156970012964995,3.501925545571245,random_000214
random_000215,random,phase3a-v1,1 15 15 19,high DELAY1 DELAY1 MA10,4,10,True,,0.0014226619528044766,43170,0.9952278857459022,1.479571204435113,2337.0,0.0014226619528044766,0.002372123595731653,0.5280273855370132,0.035851081210672806,3.501925545571245,random_000215
random_000216,random,phase3a-v1,6 20 24 14 19 13,CONST_0 MA20 DECAY SIGN MA10 ABS,6,10,False,constant_signal,-2.0,43317,0.9986167784770731,0.0,,,,,,,
random_000217,random,phase3a-v1,6 5 12 7 9 21 2 10 21 8,CONST_0 amount NEG CONST_1 SUB STD10 low MUL STD10 ADD,10,10,True,,0.003019709748887884,43035,0.9921156373193167,752118564.1325593,2337.0,0.003019709748887884,0.0025381869864003204,0.5284552845528455,0.07609668567197468,3.501925545571245,random_000217
random_000218,random,phase3a-v1,1 2 0 22 9 13 8,high low open RET5 SUB ABS ADD,7,10,True,,0.0013970109624078658,43290,0.997994328791756,2.936897716831485,2337.0,0.0013970109624078658,0.002486595870408753,0.5293110825845101,0.035204676252678216,3.501925545571245,random_000218
random_000219,random,phase3a-v1,3 15 20 20 3 11 5 10 16,close DELAY1 MA20 MA20 close DIV amount MUL DELAY5,9,10,True,,0.005673498912404055,42549,0.9809115429836088,1384108937.1727931,2337.0,0.005673498912404055,0.0018991384817251082,0.5267436884895165,0.1429721725925822,3.501925545571245,random_000219
random_000220,random,phase3a-v1,4 18 7 7 3 22 15 16 13 11 10 11,volume MA5 CONST_1 CONST_1 close RET5 DELAY1 DELAY5 ABS DIV MUL DIV,12,10,True,,0.004978784956871553,39057,0.9004080503492634,897760.0895108508,2337.0,0.004978784956871553,0.0017457718839850866,0.519469405220368,0.12546538091316314,3.501925545571245,random_000220
random_000221,random,phase3a-v1,4 1 12 19 13 16 20 17 18 9,volume high NEG MA10 ABS DELAY5 MA20 DELAY10 MA5 SUB,10,10,True,,0.005190888319101527,42512,0.9800585563778039,7528334.280252293,2337.0,0.005190888319101527,0.0009708798126310351,0.513050919982884,0.13081038564135847,3.501925545571245,random_000221
random_000222,random,phase3a-v1,3 21 6 20 23 8 16 24 16 3 17 9,close STD10 CONST_0 MA20 RET10 ADD DELAY5 DECAY DELAY5 close DELAY10 SUB,12,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000223,random,phase3a-v1,5 23 21 2 21 4 18 8 8,amount RET10 STD10 low STD10 volume MA5 ADD ADD,9,10,True,,0.005358881570444945,42976,0.9907554694884386,7071262.203884112,2337.0,0.005358881570444945,0.0012125108418712671,0.5160462130937099,0.1350438155752126,3.501925545571245,random_000223
random_000224,random,phase3a-v1,1 20 19 16,high MA20 MA10 DELAY5,4,10,True,,0.0009709342303271017,42758,0.9857297646218042,1.4732200911761548,2337.0,0.0009709342303271017,0.002047472143024772,0.5254599914420197,0.024467542604242963,3.501925545571245,random_000224
random_000225,random,phase3a-v1,1 23 6 8 4 4 21 8 9 23,high RET10 CONST_0 ADD volume volume STD10 ADD SUB RET10,10,10,True,,0.003175509731500582,42997,0.991239597021463,1.9648626054791176,2337.0,0.003175509731500582,0.0015888491689539375,0.517757809157039,0.08002284523381467,3.501925545571245,random_000225
random_000226,random,phase3a-v1,5 12 5 12 7 15 19 7 20 10 22 10 11,amount NEG amount NEG CONST_1 DELAY1 MA10 CONST_1 MA20 MUL RET5 MUL DIV,13,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000227,random,phase3a-v1,7 12 13 16 5 3 17 11 11,CONST_1 NEG ABS DELAY5 amount close DELAY10 DIV DIV,9,10,True,,0.003730032111092016,43200,0.9959194965073657,1.0590889271141464e-05,2337.0,0.003730032111092016,0.0049989226459815255,0.5592640136927685,0.0939968091995188,3.501925545571245,random_000227
random_000228,random,phase3a-v1,1 7 13 23 16 24 9,high CONST_1 ABS RET10 DELAY5 DECAY SUB,7,10,True,,0.0011998929229735692,43343,0.9992161744703414,1.4837259352188068,2337.0,0.0011998929229735692,0.00265412323594455,0.5310226786478391,0.030237301658933947,3.501925545571245,random_000228
random_000229,random,phase3a-v1,6 14 19 19 14 19 12,CONST_0 SIGN MA10 MA10 SIGN MA10 NEG,7,10,False,constant_signal,-2.0,43323,0.9987551006293658,0.0,,,,,,,
random_000230,random,phase3a-v1,5 14 23 15 17,amount SIGN RET10 DELAY1 DELAY10,5,10,True,,0.005418486965612249,43011,0.9915623487101459,0.010781271616059669,2337.0,0.005418486965612249,0.0041631776411572285,0.5485665382969619,0.13654587153342868,3.501925545571245,random_000230
random_000231,random,phase3a-v1,4 21 1 8,volume STD10 high ADD,4,10,True,,0.005460495661377885,43206,0.9960578186596584,2591387.2831375827,2337.0,0.005460495661377885,0.0009071981309105304,0.5143346170303809,0.1376044906667227,3.501925545571245,random_000231
random_000232,random,phase3a-v1,3 21 5 9,close STD10 amount SUB,4,10,True,,0.0046324650994902,43206,0.9960578186596584,1458925282.1648297,2337.0,0.0046324650994902,0.0056020244525453455,0.5622593068035944,0.11673812050715301,3.501925545571245,random_000232
random_000233,random,phase3a-v1,1 14 1 11,high SIGN high DIV,4,10,True,,0.00508569481169881,43377,1.0,0.5274000434819427,2337.0,0.00508569481169881,0.0013508203163375143,0.5169020111253744,0.12815950925481,3.501925545571245,random_000233
random_000234,random,phase3a-v1,0 15 13 0 21 17 7 20 9 21 9,open DELAY1 ABS open STD10 DELAY10 CONST_1 MA20 SUB STD10 SUB,11,10,True,,0.0012545826033317556,42861,0.9881042949028287,1.4615427534328655,2337.0,0.0012545826033317556,0.002486595870408753,0.527599486521181,0.031615481603960244,3.501925545571245,random_000234
random_000235,random,phase3a-v1,7 15 5 8,CONST_1 DELAY1 amount ADD,4,10,True,,0.005766448654561468,43375,0.9999538926159024,1457038953.251732,2337.0,0.005766448654561468,0.0018908462399007953,0.5228925973470261,0.145314506094949,3.501925545571245,random_000235
random_000236,random,phase3a-v1,6 6 13 13 14 21 11,CONST_0 CONST_0 ABS ABS SIGN STD10 DIV,7,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000237,random,phase3a-v1,2 21 1 11 17 0 11,low STD10 high DIV DELAY10 open DIV,7,10,True,,0.004034442346849035,43034,0.9920925836272679,0.043757371652746346,2337.0,0.004034442346849035,0.0029235412590964405,0.527599486521181,0.10166794714059568,3.501925545571245,random_000237
random_000238,random,phase3a-v1,3 14 17 19 1 24 19 14 11,close SIGN DELAY10 MA10 high DECAY MA10 SIGN DIV,9,10,False,constant_signal,-2.0,43016,0.9916776171703898,0.0,,,,,,,
random_000239,random,phase3a-v1,7 23 5 11,CONST_1 RET10 amount DIV,4,10,False,constant_signal,-2.0,43352,0.9994236576987805,0.0,,,,,,,
random_000240,random,phase3a-v1,3 1 1 9 8 16 0 9 7 10 16 20,close high high SUB ADD DELAY5 open SUB CONST_1 MUL DELAY5 MA20,12,10,True,,0.0020303610431097064,42834,0.9874818452175116,0.049812322451224626,2337.0,0.0020303610431097064,0.002874902874902885,0.5297389816003423,0.0511650982863646,3.501925545571245,random_000240
random_000241,random,phase3a-v1,7 6 17 17 24 20 17 16 9,CONST_1 CONST_0 DELAY10 DELAY10 DECAY MA20 DELAY10 DELAY5 SUB,9,10,False,constant_signal,-2.0,43265,0.9974179864905365,0.0,,,,,,,
random_000242,random,phase3a-v1,4 24 1 22 8,volume DECAY high RET5 ADD,5,10,True,,0.005310063059995865,43286,0.9979021140235609,7196069.086084935,2337.0,0.005310063059995865,0.0009395767292796342,0.5113393239195549,0.1338135891118958,3.501925545571245,random_000242
random_000243,random,phase3a-v1,4 17 16 24 7 19 9 14,volume DELAY10 DELAY5 DECAY CONST_1 MA10 SUB SIGN,8,10,False,constant_signal,-2.0,43082,0.9931991608456094,0.0,,,,,,,
random_000244,random,phase3a-v1,2 23 13 18 18 1 10,low RET10 ABS MA5 MA5 high MUL,7,10,True,,0.0008998621085891302,43037,0.9921617447034142,0.1757597256521714,2337.0,0.0008998621085891302,0.0012531504373705926,0.5121951219512195,0.02267652513644608,3.501925545571245,random_000244
random_000245,random,phase3a-v1,5 1 3 8 24 9,amount high close ADD DECAY SUB,6,10,True,,0.005788368625764103,43339,0.9991239597021463,1457433095.7036502,2337.0,0.005788368625764103,0.0018908462399007953,0.5228925973470261,0.1458668893692554,3.501925545571245,random_000245
random_000246,random,phase3a-v1,2 2 9 13 20 2 2 21 11 8,low low SUB ABS MA20 low low STD10 DIV ADD,10,10,True,,0.002797563065918271,42991,0.9911012748691703,48.62296857141565,2337.0,0.002797563065918271,0.0025148842222012524,0.5293110825845101,0.07049858926114043,3.501925545571245,random_000246
random_000247,random,phase3a-v1,0 16 16,open DELAY5 DELAY5,3,10,True,,0.0012839116315605012,43205,0.9960347649676096,1.4655361678017447,2337.0,0.0012839116315605012,0.002261563716269205,0.5267436884895165,0.03235457311532463,3.501925545571245,random_000247
random_000248,random,phase3a-v1,6 0 14 22 21 17 11 5 9,CONST_0 open SIGN RET5 STD10 DELAY10 DIV amount SUB,9,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000249,random,phase3a-v1,1 6 6 3 14 18 18 10 20 9 11,high CONST_0 CONST_0 close SIGN MA5 MA5 MUL MA20 SUB DIV,11,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000250,random,phase3a-v1,4 14 3 0 13 23 13 24 14 17 10 8,volume SIGN close open ABS RET10 ABS DECAY SIGN DELAY10 MUL ADD,12,10,True,,0.0013003740025697437,42991,0.9911012748691703,1.4752861392208279,2337.0,0.0013003740025697437,0.0026126429463861345,0.5310226786478391,0.03276942486475754,3.501925545571245,random_000250
random_000251,random,phase3a-v1,1 7 10 4 12 10 24 6 20 16 22 17 11,high CONST_1 MUL volume NEG MUL DECAY CONST_0 MA20 DELAY5 RET5 DELAY10 DIV,13,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000252,random,phase3a-v1,6 12 2 17 18 21 9,CONST_0 NEG low DELAY10 MA5 STD10 SUB,7,10,True,,0.004089163160910076,42958,0.9903405030315605,0.04384953524402385,2337.0,0.004089163160910076,0.0008823529411764452,0.5104835258878905,0.10304691165493392,3.501925545571245,random_000252
random_000253,random,phase3a-v1,0 19 23 4 22 23 1 24 9 8 3 10,open MA10 RET10 volume RET5 RET10 high DECAY SUB ADD close MUL,12,10,True,,0.003800169048879216,43007,0.9914701339419508,259.5884807980115,2337.0,0.003800169048879216,0.0019251925192519392,0.5186136071887034,0.09576426003175624,3.501925545571245,random_000253
random_000254,random,phase3a-v1,2 3 14 13 18 8,low close SIGN ABS MA5 ADD,6,10,True,,0.0013104246290668484,43301,0.9982479194042926,1.4543975075867357,2337.0,0.0013104246290668484,0.002486595870408753,0.5284552845528455,0.03302270065248458,3.501925545571245,random_000254
random_000255,random,phase3a-v1,3 15 23 18 15 20 12 22 15 17 1 9,close DELAY1 RET10 MA5 DELAY1 MA20 NEG RET5 DELAY1 DELAY10 high SUB,12,10,True,,0.004448251917267113,42432,0.9782142610139014,104.10640254741897,2337.0,0.004448251917267113,0.0023951752622517475,0.5250320924261874,0.11209594831513126,3.501925545571245,random_000255
random_000256,random,phase3a-v1,1 17 16 17 17 24 7 10,high DELAY10 DELAY5 DELAY10 DELAY10 DECAY CONST_1 MUL,8,10,True,,0.001168950540760825,42742,0.9853609055490237,1.4723937039635746,2337.0,0.001168950540760825,0.0024615858479867525,0.5267436884895165,0.02945755362717279,3.501925545571245,random_000256
random_000257,random,phase3a-v1,0 5 20 23 9,open amount MA20 RET10 SUB,5,10,True,,0.0010978567082207407,42826,0.9872974156811213,1.5175262274457053,2337.0,0.0010978567082207407,0.002811550151975706,0.5327342747111682,0.027665989047162665,3.501925545571245,random_000257
random_000258,random,phase3a-v1,2 14 18 18 3 11 14 6 11 1 9,low SIGN MA5 MA5 close DIV SIGN CONST_0 DIV high SUB,11,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000259,random,phase3a-v1,2 14 4 15 15 14 8 7 10,low SIGN volume DELAY1 DELAY1 SIGN ADD CONST_1 MUL,9,10,True,,0.005416987918724595,43341,0.9991700670862439,0.010740153439070994,2337.0,0.005416987918724595,0.0041631776411572285,0.5489944373127942,0.1365080955518598,3.501925545571245,random_000259
random_000260,random,phase3a-v1,6 2 10,CONST_0 low MUL,3,10,False,constant_signal,-2.0,43377,1.0,0.0,,,,,,,
random_000261,random,phase3a-v1,5 3 11 5 9,amount close DIV amount SUB,5,10,True,,0.00636453989341806,43377,1.0,987435667.7719283,2337.0,0.00636453989341806,0.002373740449188033,0.5228925973470261,0.16038640531413512,3.501925545571245,random_000261
random_000262,random,phase3a-v1,1 16 24 5 14 4 19 14 1 8 16 11 11,high DELAY5 DECAY amount SIGN volume MA10 SIGN high ADD DELAY5 DIV DIV,13,10,True,,0.0013561737847679414,43114,0.9939368789911704,12.108941652099638,2337.0,0.0013561737847679414,0.002372123595731653,0.527599486521181,0.03417557937615212,3.501925545571245,random_000262
random_000263,random,phase3a-v1,5 4 9,amount volume SUB,3,10,True,,0.005774329314541373,43377,1.0,1451313698.4668431,2337.0,0.005774329314541373,0.0018908462399007953,0.5228925973470261,0.1455130987264426,3.501925545571245,random_000263
random_000264,random,phase3a-v1,4 20 15 12,volume MA20 DELAY1 NEG,4,10,True,,0.003039207618269688,42997,0.991239597021463,6664009.894671384,2337.0,0.003039207618269688,0.005229561014901324,0.5571245186136072,0.07658803198039613,3.501925545571245,random_000264
random_000265,random,phase3a-v1,3 5 24 16 24 8,close amount DECAY DELAY5 DECAY ADD,6,10,True,,0.005808370382901434,43214,0.9962422481960486,1364308560.1519938,2337.0,0.005808370382901434,0.0021236804088209382,0.5241762943945228,0.14637093364911613,3.501925545571245,random_000265
random_000266,random,phase3a-v1,3 2 12 15 4 20 23 9 18 20 14 17 8,close low NEG DELAY1 volume MA20 RET10 SUB MA5 MA20 SIGN DELAY10 ADD,13,10,True,,0.0012942753313206785,42217,0.9732577172234134,1.4596758027418506,2337.0,0.0012942753313206785,0.0026126429463861345,0.5310226786478391,0.032615738349281095,3.501925545571245,random_000266
random_000267,random,phase3a-v1,2 3 13 22 8,low close ABS RET5 ADD,5,10,True,,0.0012945130051571097,43290,0.997994328791756,1.458866102742579,2337.0,0.0012945130051571097,0.0026126429463861345,0.5297389816003423,0.032621727729959166,3.501925545571245,random_000267
random_000268,random,phase3a-v1,1 17 18 17 24 16 14 3 19 11,high DELAY10 MA5 DELAY10 DECAY DELAY5 SIGN close MA10 DIV,10,10,True,,0.005583251942294915,42818,0.9871129861447311,0.5373062567962347,2337.0,0.005583251942294915,0.00137994189718324,0.519469405220368,0.14069794894583185,3.501925545571245,random_000268
random_000269,random,phase3a-v1,0 12 0 3 23 10 16 16 20 14 10 14,open NEG open close RET10 MUL DELAY5 DELAY5 MA20 SIGN MUL SIGN,12,10,True,,0.004585742497400902,42654,0.9833321806487308,0.9974368355277848,2337.0,0.004585742497400902,0.004381336472099845,0.558408215661104,0.11556071093450274,3.501925545571245,random_000269
random_000270,random,phase3a-v1,4 20 5 12 9,volume MA20 amount NEG SUB,5,10,True,,0.0057844220297880175,43016,0.9916776171703898,1465331682.6583421,2337.0,0.0057844220297880175,0.001820195126561101,0.5224646983311938,0.14576743515065804,3.501925545571245,random_000270
random_000271,random,phase3a-v1,2 20 16 20 14 15 16 6 17 11 15,low MA20 DELAY5 MA20 SIGN DELAY1 DELAY5 CONST_0 DELAY10 DIV DELAY1,11,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000272,random,phase3a-v1,6 13 4 11,CONST_0 ABS volume DIV,4,10,False,constant_signal,-2.0,43372,0.9998847315397561,0.0,,,,,,,
random_000273,random,phase3a-v1,5 18 5 10,amount MA5 amount MUL,4,10,True,,0.005857033887345903,43301,0.9982479194042926,1.5934896383316832e+19,2337.0,0.005857033887345903,0.001607717041800627,0.5207531022678648,0.14759725396111673,3.501925545571245,random_000273
random_000274,random,phase3a-v1,3 7 10,close CONST_1 MUL,3,10,True,,0.0012942753313206785,43377,1.0,1.4701958182912132,2337.0,0.0012942753313206785,0.0026126429463861345,0.5310226786478391,0.032615738349281095,3.501925545571245,random_000274
random_000275,random,phase3a-v1,6 2 23 5 21 20 24 23 21 8 9,CONST_0 low RET10 amount STD10 MA20 DECAY RET10 STD10 ADD SUB,11,10,True,,0.00109121704031846,42446,0.9785370127025843,0.3297268018165593,2337.0,0.00109121704031846,0.0015672656452977718,0.5198973042362003,0.02749866941602519,3.501925545571245,random_000275
random_000276,random,phase3a-v1,6 16 15 16 3 11,CONST_0 DELAY5 DELAY1 DELAY5 close DIV,6,10,False,constant_signal,-2.0,43355,0.9994928187749268,0.0,,,,,,,
random_000277,random,phase3a-v1,2 6 24 11 18 2 11,low CONST_0 DECAY DIV MA5 low DIV,7,10,False,non_finite_result,-5.0,0,0.0,,,,,,,,
random_000278,random,phase3a-v1,7 24 22 2 24 6 8 9 20,CONST_1 DECAY RET5 low DECAY CONST_0 ADD SUB MA20,9,10,True,,0.005506255062871305,42968,0.9905710399520483,1.448016409360434,2337.0,0.005506255062871305,0.001192836135676593,0.5190415062045357,0.1387576275843569,3.501925545571245,random_000278
random_000279,random,phase3a-v1,3 16 6 14 15 19 24 3 23 10 10,close DELAY5 CONST_0 SIGN DELAY1 MA10 DECAY close RET10 MUL MUL,11,10,False,constant_signal,-2.0,43199,0.9958964428153169,0.0,,,,,,,
random_000280,random,phase3a-v1,7 7 0 22 21 21 15 24 20 13 11 9,CONST_1 CONST_1 open RET5 STD10 STD10 DELAY1 DECAY MA20 ABS DIV SUB,12,10,True,,0.0032490435010282133,42522,0.9802890932982917,137.1571669467158,2337.0,0.0032490435010282133,0.0031986531986531452,0.5305947796320069,0.08187589622591097,3.501925545571245,random_000280
random_000281,random,phase3a-v1,6 14 7 7 17 3 10 10 11,CONST_0 SIGN CONST_1 CONST_1 DELAY10 close MUL MUL DIV,9,10,False,constant_signal,-2.0,43357,0.9995389261590244,0.0,,,,,,,
random_000282,random,phase3a-v1,0 17 21,open DELAY10 STD10,3,10,True,,0.0019831173336476863,43034,0.9920925836272679,0.05456957700147071,2337.0,0.0019831173336476863,0.003080365277805003,0.527599486521181,0.04997455680792169,3.501925545571245,random_000282
random_000283,random,phase3a-v1,0 22 13,open RET5 ABS,3,10,True,,0.004476558571866579,43290,0.997994328791756,0.05117981330014279,2337.0,0.004476558571866579,0.003222778473091381,0.5361574668378263,0.11280927601103778,3.501925545571245,random_000283
random_000284,random,phase3a-v1,7 13 24,CONST_1 ABS DECAY,3,10,False,constant_signal,-2.0,43373,0.9999077852318049,0.0,,,,,,,
random_000285,random,phase3a-v1,7 6 24 10 2 10,CONST_1 CONST_0 DECAY MUL low MUL,6,10,False,constant_signal,-2.0,43373,0.9999077852318049,0.0,,,,,,,
random_000286,random,phase3a-v1,0 18 17 1 19 8 20,open MA5 DELAY10 high MA10 ADD MA20,7,10,True,,0.001008362444166977,42750,0.985545335085414,2.9315904788087903,2337.0,0.001008362444166977,0.0021240376189053944,0.5258878904578519,0.025410733593007818,3.501925545571245,random_000286
random_000287,random,phase3a-v1,5 19 0 15 3 5 9 12 9 8,amount MA10 open DELAY1 close amount SUB NEG SUB ADD,10,10,True,,0.003340965683698294,43206,0.9960578186596584,716318139.9694943,2337.0,0.003340965683698294,0.002224267525694157,0.5263157894736842,0.08419233522919702,3.501925545571245,random_000287
random_000288,random,phase3a-v1,5 14 5 2 23 2 20 18 20 9 9 8,amount SIGN amount low RET10 low MA20 MA5 MA20 SUB SUB ADD,12,10,True,,0.005750526497985693,42579,0.9816031537450722,1466859970.0315683,2337.0,0.005750526497985693,0.0017985611510791255,0.5220367993153616,0.14491326774923946,3.501925545571245,random_000288
