formula,horizon,validator_variant,max_holding_days,transaction_cost_bps,validator_days,validator_total_return,validator_ann_return,validator_sharpe,validator_max_drawdown,validator_trade_count,validator_sell_count,validator_avg_cash_weight,benchmark_total_return,benchmark_ann_return
phase3c_gpu_000067_1009,10,no_max_holding,,5.0,2348,0.9933443056808116,0.07684398693705918,0.4670601552341864,-0.35065775519820064,37,17,0.0019647429677537485,0.874150570584729,0.06974150244931265
phase3c_gpu_000067_1009,10,rank_only_no_max_holding,,5.0,2348,0.9933443056808116,0.07684398693705918,0.4670601552341864,-0.35065775519820064,37,17,0.0019647429677537485,0.874150570584729,0.06974150244931265
phase3c_gpu_000067_1009,10,max_holding_10,10.0,5.0,2348,1.5123468906873252,0.10392278393121113,0.5784002749083025,-0.3283557935635415,1383,690,0.09373012855652932,0.874150570584729,0.06974150244931265
phase3c_gpu_000067_1009,10,rank_only_max_holding_10,10.0,5.0,2348,1.5123468906873252,0.10392278393121113,0.5784002749083025,-0.3283557935635415,1383,690,0.09373012855652932,0.874150570584729,0.06974150244931265
phase3c_gpu_000001_0760,10,no_max_holding,,5.0,2348,1.2777644183145904,0.0923700124836444,0.4832124725429926,-0.44021239631535714,831,414,0.016049460419132723,0.874150570584729,0.06974150244931265
phase3c_gpu_000001_0760,10,rank_only_no_max_holding,,5.0,2348,1.2777644183145904,0.0923700124836444,0.4832124725429926,-0.44021239631535714,831,414,0.016049460419132723,0.874150570584729,0.06974150244931265
phase3c_gpu_000001_0760,10,max_holding_10,10.0,5.0,2348,0.509213463243924,0.04516410092129419,0.30442127987216744,-0.4672378296906923,1619,808,0.05133328862157117,0.874150570584729,0.06974150244931265
phase3c_gpu_000001_0760,10,rank_only_max_holding_10,10.0,5.0,2348,0.509213463243924,0.04516410092129419,0.30442127987216744,-0.4672378296906923,1619,808,0.05133328862157117,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0475,10,no_max_holding,,5.0,2348,1.4007583491243185,0.09855307218404952,0.54372938174871,-0.4293827394710342,969,483,0.029652690720339454,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0475,10,rank_only_no_max_holding,,5.0,2348,1.1679056513675947,0.08658989607486567,0.4892655196032235,-0.4195381912013215,947,472,0.012551486798457313,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0475,10,max_holding_10,10.0,5.0,2348,1.1033705710244162,0.08307133378464115,0.48394797165808934,-0.3943247277632709,1704,851,0.0628238127975534,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0475,10,rank_only_max_holding_10,10.0,5.0,2348,0.9147803166422994,0.07220672025811536,0.43295417840630157,-0.3860372197071853,1706,852,0.043391592552220186,0.874150570584729,0.06974150244931265
phase3c_gpu_000013_0266,10,no_max_holding,,5.0,2348,4.008241038907119,0.18875945641601333,0.6912674066662433,-0.3117108524695934,859,428,0.016561276763813106,0.874150570584729,0.06974150244931265
phase3c_gpu_000013_0266,10,rank_only_no_max_holding,,5.0,2348,4.008241038907119,0.18875945641601333,0.6912674066662433,-0.3117108524695934,859,428,0.016561276763813106,0.874150570584729,0.06974150244931265
phase3c_gpu_000013_0266,10,max_holding_10,10.0,5.0,2348,0.7422524610698154,0.06139573896331463,0.3789306913254643,-0.4605903073612778,1665,831,0.048306709826281116,0.874150570584729,0.06974150244931265
phase3c_gpu_000013_0266,10,rank_only_max_holding_10,10.0,5.0,2348,0.7422524610698154,0.06139573896331463,0.3789306913254643,-0.4605903073612778,1665,831,0.048306709826281116,0.874150570584729,0.06974150244931265
phase3c_gpu_000025_1277,10,no_max_holding,,5.0,2348,1.221743161005485,0.0894543832945236,0.5284619604964832,-0.35065775519820064,493,245,0.001832134897179947,0.874150570584729,0.06974150244931265
phase3c_gpu_000025_1277,10,rank_only_no_max_holding,,5.0,2348,1.221743161005485,0.0894543832945236,0.5284619604964832,-0.35065775519820064,493,245,0.001832134897179947,0.874150570584729,0.06974150244931265
phase3c_gpu_000025_1277,10,max_holding_10,10.0,5.0,2348,1.8788196389460987,0.12017368895743297,0.6458218998027773,-0.3283557935635416,1795,896,0.07699036377852096,0.874150570584729,0.06974150244931265
