formula,horizon,validator_variant,max_holding_days,transaction_cost_bps,validator_days,validator_total_return,validator_ann_return,validator_sharpe,validator_max_drawdown,validator_trade_count,validator_sell_count,validator_avg_cash_weight,benchmark_total_return,benchmark_ann_return
phase3c_gpu_000036_0397,10,rank_only_max_holding_10,10.0,5.0,2348,1.4424735670266657,0.10058601429837588,0.5421539934818558,-0.32256428861239883,1613,805,0.07577718641576121,0.874150570584729,0.06974150244931265
phase3c_gpu_000022_0742,10,no_max_holding,,5.0,2348,0.0,0.0,,0.0,0,0,1.0,0.874150570584729,0.06974150244931265
phase3c_gpu_000022_0742,10,rank_only_no_max_holding,,5.0,2348,1.1359106457594588,0.08485733679924712,0.4741109744765596,-0.35065775519820064,279,138,0.03667197567167029,0.874150570584729,0.06974150244931265
phase3c_gpu_000022_0742,10,max_holding_10,10.0,5.0,2348,0.0,0.0,,0.0,0,0,1.0,0.874150570584729,0.06974150244931265
phase3c_gpu_000022_0742,10,rank_only_max_holding_10,10.0,5.0,2348,1.6293470138718829,0.1093289261819701,0.5778525429746681,-0.3225642886123984,1613,805,0.07579972589302393,0.874150570584729,0.06974150244931265
phase3c_gpu_000006_0710,10,no_max_holding,,5.0,2348,3.113312815490591,0.16390722413371406,0.6205827021598823,-0.33619287640307594,1087,542,0.05966626661726915,0.874150570584729,0.06974150244931265
phase3c_gpu_000006_0710,10,rank_only_no_max_holding,,5.0,2348,2.5199005150417007,0.14460748998428952,0.5652839058345505,-0.37809381755398297,1135,566,0.018013836061628083,0.874150570584729,0.06974150244931265
phase3c_gpu_000006_0710,10,max_holding_10,10.0,5.0,2348,1.112812961486723,0.08359211711080383,0.47229367006635675,-0.39063302081672346,1753,875,0.08936527541972168,0.874150570584729,0.06974150244931265
phase3c_gpu_000006_0710,10,rank_only_max_holding_10,10.0,5.0,2348,0.6341524961084373,0.05412401636431441,0.34657177633242037,-0.5043913593892906,1837,917,0.044551045889531626,0.874150570584729,0.06974150244931265
phase3c_gpu_000007_0848,10,no_max_holding,,5.0,2348,0.6263636647780855,0.05358363597594584,0.34939469343985063,-0.5026036764827349,1103,550,0.23695198606287055,0.874150570584729,0.06974150244931265
phase3c_gpu_000007_0848,10,rank_only_no_max_holding,,5.0,2348,1.2796213105650787,0.0924655540032766,0.4902688802400491,-0.5177665452231969,1159,578,0.008249849287682057,0.874150570584729,0.06974150244931265
phase3c_gpu_000007_0848,10,max_holding_10,10.0,5.0,2348,0.45761554510727076,0.04126925827606298,0.2972904535649184,-0.44938209775683624,1681,839,0.2664969722641039,0.874150570584729,0.06974150244931265
