formula,horizon,date,equity,cash,cash_weight,position_count,held_symbols,drawdown,benchmark_equity,available_count
mom_10,10,2026-03-27,2.297599542165766,1.5381419529143203,0.6694560669456067,1,512800,-0.19008723448493758,1.781474046521848,17
mom_10,10,2026-03-30,2.297599542165766,2.297599542165766,1.0,0,,-0.19008723448493758,1.7793280222152872,17
mom_10,10,2026-03-31,2.297599542165766,2.297599542165766,1.0,0,,-0.19008723448493758,1.744607299361048,17
mom_10,10,2026-04-01,2.297599542165766,2.297599542165766,1.0,0,,-0.19008723448493758,1.7727656328738404,17
mom_10,10,2026-04-02,2.2732828422057736,0.7658665140552555,0.336898911053291,2,512010;515030,-0.19865896569891273,1.7506481012933022,17
mom_10,10,2026-04-03,2.2438706241491997,0.0,0.0,3,512800;515030;512400,-0.209026886839634,1.730346942839824,17
mom_10,10,2026-04-07,2.247310049937677,0.7443671064934656,0.3312258166220138,2,512010;512400,-0.2078144758859377,1.7374486717366981,17
mom_10,10,2026-04-08,2.333599480998875,0.0,0.0,3,512010;512100;512400,-0.1773971161751069,1.800041104254927,17
mom_10,10,2026-04-09,2.3010486008756943,0.0,0.0,3,512010;512100;512400,-0.1888714278890028,1.7842405594760242,17
mom_10,10,2026-04-10,2.30820597689967,0.0,0.0,3,512010;512100;512400,-0.18634842503187943,1.8069710260748777,17
mom_10,10,2026-04-13,2.310591768907662,0.0,0.0,3,512010;512100;512400,-0.18550742407950505,1.8159960685929502,17
mom_10,10,2026-04-14,2.3470421265573065,0.0,0.0,3,512760;588000;512400,-0.17265853138682585,1.8387318407536313,17
mom_10,10,2026-04-15,2.3318386389580126,0.0,0.0,3,512760;588000;512400,-0.17801781983593967,1.8334102862999424,17
mom_10,10,2026-04-16,2.3807785042077003,0.024289034522585795,0.010202139543707342,3,512760;588000;159915,-0.1607663271885541,1.8540799858038757,17
mom_10,10,2026-04-17,2.3918792969383817,0.024289034522585795,0.010154791068962337,3,512760;588000;159915,-0.15685325462089472,1.8492278745707709,17
mom_10,10,2026-04-20,2.4251053269534344,0.024289034522585795,0.01001566169214562,3,512760;588000;159915,-0.14514094994694282,1.8638254256962856,17
mom_10,10,2026-04-21,2.3940994554845183,0.024289034522585795,0.010145374064115552,3,512760;588000;159915,-0.1560706401073627,1.8622717895306005,17
mom_10,10,2026-04-22,2.454129205932735,0.024289034522585795,0.009897210979710549,3,512760;588000;159915,-0.13490991983978073,1.8732056048929513,17
mom_10,10,2026-04-23,2.4283321943056486,0.024289034522585795,0.0100023524703674,3,512760;588000;159915,-0.1440034666678861,1.8653567535764801,17
mom_10,10,2026-04-24,2.434147779017508,0.024289034522585795,0.009978455183353553,3,512760;588000;159915,-0.14195345046156782,1.8641736075234194,17
mom_10,10,2026-04-27,2.496159521955341,0.024289034522585795,0.009730561812635768,3,512760;588000;159915,-0.1200940701407277,1.8670883980922122,17
mom_10,10,2026-04-28,2.467940463170606,0.8518638896863577,0.34517197736283856,2,515030;159915,-0.13004139800232428,1.8623038875414897,17
mom_10,10,2026-04-29,2.507734997820443,0.02218735590260379,0.0088475679933835,3,512760;515220;159915,-0.11601366992389095,1.891301919237683,17
mom_10,10,2026-04-30,2.5451906090102585,0.004058011463878297,0.0015943841099807943,3,512760;515220;515030,-0.10281042145257313,1.9024016969656188,17
mom_10,10,2026-05-06,2.625635882086408,0.004058011463878297,0.001545534737533249,3,512760;515220;515030,-0.07445315013787601,1.938473231771652,17
mom_10,10,2026-05-07,2.5884578351840988,0.004058011463878297,0.0015677332690990809,3,512760;515220;515030,-0.08755855611942254,1.9403565933160205,17
mom_10,10,2026-05-08,2.5447808944446346,0.004058011463878297,0.0015946408088559252,3,512760;515220;515030,-0.10295484742882643,1.9304453689405474,17
mom_10,10,2026-05-11,2.61502321657329,0.0,0.0,3,512760;588000;515030,-0.0781941559648156,1.96027558617717,17
mom_10,10,2026-05-12,2.6226405847229874,0.0,0.0,3,512760;588000;510500,-0.07550900409616024,1.9522333763159838,17
mom_10,10,2026-05-13,2.685664450316416,0.0,0.0,3,512760;588000;510500,-0.05329284660680578,1.9694894481065153,17
mom_10,10,2026-05-14,2.6141296344896316,0.0,0.0,3,512760;588000;510500,-0.07850914712115442,1.9278490281827798,17
mom_10,10,2026-05-15,2.5930196118193503,0.0,0.0,3,512760;588000;159915,-0.08595051213155003,1.9078248825234045,17
mom_10,10,2026-05-18,2.5870424983267464,0.9601660845402628,0.3711443028714377,2,588000;159915,-0.08805746786067115,1.9001016970336417,17
mom_10,10,2026-05-19,2.6657294559101707,0.10070735374216822,0.03777853507185083,3,512760;588000;159915,-0.06032000958877193,1.9147436832552525,17
mom_10,10,2026-05-20,2.734140916258917,0.10070735374216822,0.03683327115413076,3,512760;588000;159915,-0.036204704015656564,1.9226215444663401,17
mom_10,10,2026-05-21,2.654488507158475,0.10070735374216822,0.03793851563892113,3,512760;588000;159915,-0.0642824876983894,1.8850570784811091,17
mom_10,10,2026-05-22,2.6978665012268506,0.9123711733030018,0.3381824760002403,2,512760;588000,-0.048991576252046753,1.9038313123558623,17
mom_10,10,2026-05-25,2.7722436395157883,0.8602695118426109,0.31031526218700933,2,512760;159915,-0.022773346026466523,1.9302160976812204,17
mom_10,10,2026-05-26,2.766792460565354,0.0,0.0,3,512760;588000;159915,-0.024694907786050657,1.9283113814861685,17
mom_10,10,2026-05-27,2.7170688600260555,0.0,0.0,3,512760;588000;159915,-0.042222670168083676,1.9075364108397013,17
mom_10,10,2026-05-28,2.756064346515668,0.0,0.0,3,512760;588000;159915,-0.02847660967068455,1.9107601282581823,17
mom_10,10,2026-05-29,2.6292011743520862,0.0,0.0,3,512760;588000;159915,-0.07319637076193519,1.8879113114497061,17
mom_10,10,2026-06-01,2.611133663984045,0.0,0.0,3,512760;515220;159915,-0.07956523836466767,1.878979514540234,17
mom_10,10,2026-06-02,2.6235939250737097,0.0,0.0,3,510880;515220;159915,-0.0751729479185016,1.8905093497777312,17
mom_10,10,2026-06-03,2.6730170750403914,0.0,0.0,3,510880;515220;159915,-0.0577510955306616,1.89878585458115,17
mom_10,10,2026-06-04,2.6851910530758083,0.0,0.0,3,510880;515220;159915,-0.05345972097341822,1.891523604160838,17
mom_10,10,2026-06-05,2.6368647601160786,0.0,0.0,3,510880;515220;159915,-0.07049492700467097,1.8650739431575707,17
mom_10,10,2026-06-08,2.591533989893546,0.0027436598945934643,0.001058701103397902,3,510880;515220;512800,-0.08647419963250758,1.8145219842403,17
mom_10,10,2026-06-09,2.570321933127051,0.0027436598945934643,0.0010674382299090178,3,510880;515220;512800,-0.09395153205825313,1.8420228077261662,17
mom_10,10,2026-06-10,2.5533139743933733,0.0027436598945934643,0.001074548575736877,3,510880;515220;512800,-0.09994690359317893,1.831877450057266,17
mom_10,10,2026-06-11,2.54239432403127,0.0027436598945934643,0.0010791637900776398,3,510880;515220;512800,-0.10379612277211903,1.83198724856837,17
mom_10,10,2026-06-12,2.5699926966449516,0.0027436598945934643,0.0010675749772266784,3,510880;515220;512800,-0.09406758919738123,1.8566848414537687,17
mom_10,10,2026-06-15,2.5273794949751753,0.8021860345362117,0.317398331406535,2,510880;512800,-0.10908890835175689,1.8893468589413787,17
mom_10,10,2026-06-16,2.5334336602747083,0.0,0.0,3,512400;512760;588000,-0.10695479156132259,1.8876933644826799,17
mom_10,10,2026-06-17,2.615206241955978,0.007747513290305208,0.0029624865396889882,3,512880;512760;588000,-0.07812963880630641,1.9028473180580372,17
mom_10,10,2026-06-18,2.6708699020674604,0.007747513290305208,0.002900745290629106,3,512880;512760;588000,-0.05850798234606647,1.9037219472438034,17
mom_10,10,2026-06-22,2.7330939084095003,0.0,0.0,3,510500;512760;588000,-0.03657377835053299,1.9454059555323362,17
mom_10,10,2026-06-23,2.6251660552618192,0.0,0.0,3,512400;512760;588000,-0.07461876591896954,1.899396531238817,17
mom_10,10,2026-06-24,2.695970534151763,0.0,0.0,3,512880;512760;588000,-0.04965991201244757,1.9101415939551047,17
mom_10,10,2026-06-25,2.808660701446885,0.0,0.0,3,512880;512760;588000,-0.009936190203939765,1.9242593362816123,17
mom_10,10,2026-06-26,2.7449786527611617,0.0,0.0,3,512880;512760;588000,-0.032384359790577855,1.879345395998006,17
mom_10,10,2026-06-29,2.8628433149338512,0.0,0.0,3,512880;512760;588000,0.0,1.9142395619802859,17
mom_10,10,2026-06-30,2.964033632878404,0.0,0.0,3,159915;512760;588000,0.0,1.9332985437605683,17
mom_10,10,2026-07-01,2.952583637327827,2.193514700317698,0.742913654531694,1,159915,-0.0038629776071257282,1.9413823265445973,17
mom_10,10,2026-07-02,2.8450928584158377,0.0,0.0,3,512010;512760;588000,-0.0401280110803135,1.8970269154874921,17
mom_10,10,2026-07-03,2.8165138579624274,0.9082430061106578,0.3224706328154604,2,512010;588000,-0.04976993961189258,1.9044249199738754,17
mom_10,10,2026-07-06,2.8362741769248334,0.0,0.0,3,512010;512880;512760,-0.04310324098094054,1.9074850192090176,17
mom_10,10,2026-07-07,2.7495461794411384,0.0,0.0,3,512010;512880;512760,-0.07236336695308498,1.874150570584729,17
mom_10,5,2016-11-04,1.0,1.0,1.0,0,,0.0,1.0,10
mom_10,5,2016-11-07,1.0,1.1102230246251565e-16,1.1102230246251565e-16,3,512880;159928;510050,0.0,0.9998909940601929,10
mom_10,5,2016-11-08,1.0018315018315018,0.33516483516483525,0.3345521023765997,2,512880;159928,0.0,1.0054784712737013,10
mom_10,5,2016-11-09,0.992842820496818,0.0,0.0,3,512880;159928;510050,-0.008972248644858016,0.9968610469105005,10
mom_10,5,2016-11-10,1.0071571795031822,0.6707657421943136,0.6659990673205486,1,512880,0.0,1.009288084870813,10
mom_10,5,2016-11-11,1.026393540838014,0.0,0.0,3,512880;510050;510880,0.0,1.0182118998393428,10
mom_10,5,2016-11-14,1.0282280712196226,0.34556574923547395,0.3360788903823493,2,510050;510880,0.0,1.0195302993683615,10
mom_10,5,2016-11-15,1.0211131610021091,0.0034345689561359194,0.0033635537052184024,3,512880;510050;510880,-0.00691958371557988,1.0199347421384775,10
mom_10,5,2016-11-16,1.026393540838014,0.0034345689561359194,0.00334624958116135,3,512880;510050;510880,-0.0017841667942721795,1.022463278603705,10
mom_10,5,2016-11-17,1.026393540838014,0.0034345689561359194,0.00334624958116135,3,512880;510050;510880,-0.0017841667942721795,1.0218001513046924,10
mom_10,5,2016-11-18,1.0188660644815661,0.34313156384740623,0.3367778904502068,2,512880;510500,-0.009104990420025993,1.0182656697286265,10
mom_10,5,2016-11-21,1.022900655034135,0.0046793898047344795,0.004574627830870168,3,512880;510500;510880,-0.005181161976222315,1.0203764718699353,10
mom_10,5,2016-11-22,1.036899489761959,0.0,0.0,3,510050;510500;510880,0.0,1.0314422135821126,10
mom_10,5,2016-11-23,1.0361703414549925,0.0,0.0,3,510050;510500;510880,-0.0007032005649205697,1.0298216261657636,10
mom_10,5,2016-11-24,1.0458106369492828,0.0,0.0,3,510050;512880;510880,0.0,1.03005462507307,10
mom_10,5,2016-11-25,1.0580635400714478,0.0,0.0,3,510050;512880;510880,0.0,1.0395947599999174,10
mom_10,5,2016-11-28,1.065359555718546,0.35592067919556286,0.3340850300587086,2,510050;510300,0.0,1.0413659968461515,10
mom_10,5,2016-11-29,1.0712713775306257,0.3547093087247875,0.33111060013796273,2,510300;510880,0.0,1.047271760508229,10
mom_10,5,2016-11-30,1.053912208960147,0.0,0.0,3,510050;510300;510880,-0.01620426806370312,1.0383677417765835,10
mom_10,5,2016-12-01,1.069488918692813,0.0,0.0,3,510050;510300;510880,-0.0016638723625020946,1.048075732205402,10
mom_10,5,2016-12-02,1.0565636164813939,0.0,0.0,3,510050;510300;510880,-0.013729257924480875,1.0330784690011485,10
mom_10,5,2016-12-05,1.0344079006911056,0.3485511610038712,0.33695717208946124,2,510050;510880,-0.03441096029700119,1.019033080362061,10
mom_10,5,2016-12-06,1.030966541690091,0.3458952148142873,0.3355057616586199,2,510050;510300,-0.037623366670582414,1.0181197154963033,10
mom_10,5,2016-12-07,1.030966541690091,0.687311027793394,0.6666666666666666,1,159928,-0.037623366670582414,1.0245983118181512,10
mom_10,5,2016-12-08,1.0189194763778142,0.0,0.0,3,512660;512010;159928,-0.04886894418246035,1.0213021625964402,10
mom_10,5,2016-12-09,1.030629020244089,0.0,0.0,3,510880;510050;159928,-0.03793843291157539,1.0234881713870883,10
mom_10,5,2016-12-12,1.0122530459885255,0.0,0.0,3,510880;510050;159928,-0.05509185886973167,0.9897176171313128,10
mom_10,5,2016-12-13,1.008349864699767,1.008349864699767,1.0,0,,-0.05873536262669343,0.9885958863215141,10
mom_10,5,2016-12-14,1.008349864699767,1.008349864699767,1.0,0,,-0.05873536262669343,0.9841130706075432,10
mom_10,5,2016-12-15,1.008349864699767,1.008349864699767,1.0,0,,-0.05873536262669343,0.9801215214799651,10
mom_10,5,2016-12-16,1.008349864699767,1.008349864699767,1.0,0,,-0.05873536262669343,0.9835042039187877,10
mom_10,5,2016-12-19,1.008349864699767,1.008349864699767,1.0,0,,-0.05873536262669343,0.981857178379046,10
mom_10,5,2016-12-20,1.018936214985329,0.6722332431331781,0.6597402597402598,1,512010,-0.04885331918970326,0.9770469645556995,10
mom_10,5,2016-12-21,1.0162896274139386,1.0162896274139386,1.0,0,,-0.05132383004895069,0.9832408956030186,10
mom_10,5,2016-12-22,1.0162896274139386,1.0162896274139386,1.0,0,,-0.05132383004895069,0.9830399101037848,10
mom_10,5,2016-12-23,1.0162896274139386,1.0162896274139386,1.0,0,,-0.05132383004895069,0.9749829524836572,10
mom_10,5,2016-12-26,1.0162896274139386,1.0162896274139386,1.0,0,,-0.05132383004895069,0.9811241140149725,10
mom_10,5,2016-12-27,1.0137232394659237,0.0,0.0,3,512660;512100;512010,-0.05371947694276635,0.9788141361439794,10
mom_10,5,2016-12-28,1.009829409475832,0.0,0.0,3,512660;512100;512010,-0.057354251540279955,0.973137676598908,10
mom_10,5,2016-12-29,1.0012747829824487,0.0,0.0,3,512660;512100;512010,-0.06533974118633257,0.9705182679196487,10
mom_10,5,2016-12-30,1.0166731106705384,1.0166731106705384,1.0,0,,-0.05096585982343804,0.975967459326501,10
mom_10,5,2017-01-03,1.0244339741107715,0.677782073780359,0.6616161616161618,1,512010,-0.04372132440224297,0.9859753853882735,10
mom_10,5,2017-01-04,1.0253275763714869,0.0,0.0,3,512880;512660;512100,-0.042887173243668086,0.9950414274549222,10
mom_10,5,2017-01-05,1.0280275732035622,0.00014008942129828394,0.00013627010106522162,3,510880;512660;510300,-0.04036680642653245,0.9961779781777328,10
mom_10,5,2017-01-06,1.0320046114537818,0.0,0.0,3,510880;512660;512010,-0.03665435939057504,0.9932562503272709,10
mom_10,5,2017-01-09,1.0324813912291737,0.0,0.0,3,510880;512660;159928,-0.03620929963691022,0.9979941202454519,10
mom_10,5,2017-01-10,1.0279078680994933,0.0,0.0,3,510880;512660;512100,-0.04047854758435632,0.9942020977846038,10
mom_10,5,2017-01-11,1.0228605446661838,0.34341430218222574,0.3357391229654878,2,510880;159928,-0.0451900740371064,0.9897603267996169,10
mom_10,5,2017-01-12,1.0163037463029392,0.33942533101696615,0.3339802025247976,2,159928;512660,-0.05131065048558636,0.9845066671100152,10
mom_10,5,2017-01-13,1.0107636142253495,0.002940626907723065,0.002909312193609942,3,510880;159928;512660,-0.056482199164838987,0.9786612708862673,10
mom_10,5,2017-01-16,0.9987096406427214,0.002940626907723065,0.0029444262757197573,3,510880;159928;512660,-0.06773422534182283,0.9663120746123218,10
mom_10,5,2017-01-17,1.0045012848233221,0.0,0.0,3,510880;510050;510300,-0.062327897587644454,0.9729626733142386,10
mom_10,5,2017-01-18,1.0085766601870418,0.3259089271025489,0.32313748668555214,2,510880;510050,-0.05852365577814722,0.9738371116913118,10
mom_10,5,2017-01-19,1.0045012848233221,0.3259089271025489,0.32444849202942705,2,510880;510050,-0.062327897587644454,0.9694911142281071,10
mom_10,5,2017-01-20,1.008042656042416,0.6716123902284836,0.6662539389605193,1,510050,-0.05902213278017132,0.978982757880873,10
mom_10,5,2017-01-23,0.9912419451083758,0.0,0.0,3,510880;510050;512880,-0.07470509723383512,0.9839834598560636,10
mom_10,5,2017-01-24,0.9880150396127252,0.6556437735606976,0.6635969568010746,1,512880,-0.07771731763226386,0.9812344336936764,10
mom_10,5,2017-01-25,0.990454582920411,1.1102230246251565e-16,1.120922699303992e-16,3,510880;510050;510300,-0.0754400764412324,0.9839716520039137,10
mom_10,5,2017-01-26,0.9934077142928728,1.1102230246251565e-16,1.117590500508077e-16,3,510880;510050;510300,-0.07268341605208894,0.9913104345509853,10
mom_10,5,2017-02-03,0.9853628908561468,1.1102230246251565e-16,1.1267148731981608e-16,3,510880;510050;510300,-0.08019301969264359,0.9876330797432981,10
mom_10,5,2017-02-06,0.9853628908561468,1.1102230246251565e-16,1.1267148731981608e-16,3,510880;510050;510300,-0.08019301969264359,0.9925651802430198,10
mom_10,5,2017-02-07,0.9821112063000177,1.1102230246251565e-16,1.1304453278847966e-16,3,512660;510500;159928,-0.08322837060776334,0.9878642812352147,10
mom_10,5,2017-02-08,0.990592751617674,1.1102230246251565e-16,1.1207663520777048e-16,3,512660;510500;159928,-0.07531110006777464,0.9964350412672391,10
mom_10,5,2017-02-09,0.9948771494497868,1.1102230246251565e-16,1.1159398175334123e-16,3,512660;510500;159928,-0.07131174199476353,0.9987660687872723,10
mom_10,5,2017-02-10,0.9953996369902884,0.0,0.0,3,512660;510500;512100,-0.07082401540049388,1.0012362512594206,10
mom_10,5,2017-02-13,1.000794624617793,0.0,0.0,3,512660;510500;512100,-0.06578795475268628,1.007762213027819,10
mom_10,5,2017-02-14,0.9964446120712915,0.33385341586287787,0.33504462949416003,2,510880;512100,-0.06984856221195457,1.004813518558906,10
mom_10,5,2017-02-15,0.9933284994947267,0.00042937017044741843,0.00043225395291268177,3,510880;510500;512100,-0.07275736071243144,0.9998259161382617,10
mom_10,5,2017-02-16,0.9996533479516183,0.00042937017044741843,0.00042951906411081145,3,510880;510500;512100,-0.0668533026095528,1.0029274035971532,10
mom_10,5,2017-02-17,0.9933284994947268,0.3295965206864306,0.3318101925537074,2,510880;510500,-0.07275736071243133,1.0002627034639984,10
mom_10,5,2017-02-20,1.0101325053377082,0.0,0.0,3,510880;510500;512880,-0.05707132055917341,1.0142190449028885,10
mom_10,5,2017-02-21,1.009613153241614,0.33720088584252295,0.33399018699375665,2,510300;512880,-0.057556120309252945,1.0199093291866437,10
mom_10,5,2017-02-22,1.0128968457873613,0.0006631680953183006,0.0006547242180449244,3,510300;510880;512880,-0.05449089088688508,1.0220297239429972,10
mom_10,5,2017-02-23,1.0063163963434698,0.0,0.0,3,510300;510880;159928,-0.06063354491639905,1.0202260032618855,10
mom_10,5,2017-02-24,1.0021096748716298,0.0,0.0,3,510300;510880;159928,-0.06456039441511041,1.0214080082856265,10
mom_10,5,2017-02-27,0.9937764173300716,0.0013077632944372697,0.0013159532382049984,3,510500;510880;159928,-0.07233924272221925,1.0127470529128693,10
mom_10,5,2017-02-28,0.9968913657328908,0.0013077632944372697,0.0013118413293466869,3,510500;510880;159928,-0.06943153094334265,1.0149994042454962,10
mom_10,5,2017-03-01,1.002245887975334,0.003628838083704733,0.0036207063827774382,3,510500;512100;159928,-0.06443324353013291,1.0164533018237956,10
mom_10,5,2017-03-02,0.9963790397232426,0.33175311288722936,0.3329587432704106,2,510500;512100,-0.06990977205049254,1.010780906057593,10
mom_10,5,2017-03-03,0.9991090447422496,0.0001390923224632301,0.00013921635800936342,3,510500;512100;159928,-0.06736139348249615,1.0100774661027,10
mom_10,5,2017-03-06,1.0098992475679194,0.0,0.0,3,159915;512100;159928,-0.05728905975643117,1.0190172992982016,10
mom_10,5,2017-03-07,1.015635225837192,0.0,0.0,3,159915;512100;159928,-0.05193469447646404,1.0212419783206994,10
mom_10,5,2017-03-08,1.0093839582600364,0.0012163597223482925,0.0012050515687261748,3,159915;510500;159928,-0.0577700670144341,1.0193819297212292,10
mom_10,5,2017-03-09,0.9982375024718623,0.0,0.0,3,159915;510500;512660,-0.06817495229557324,1.0109422294071773,10
mom_10,5,2017-03-10,0.9951374458882818,0.3339074715081179,0.3355390482870079,2,159915;512660,-0.07106876300367448,1.010408777215236,10
mom_10,5,2017-03-13,0.9933255523605395,0.9933255523605395,1.0,0,,-0.07276011177462627,1.0207425081259687,10
mom_10,5,2017-03-14,0.9915736554427961,1.1102230246251565e-16,1.1196576457342208e-16,3,512100;159915;512660,-0.07439545549283677,1.0187223432430643,10
mom_10,5,2017-03-15,0.988420240990858,1.1102230246251565e-16,1.123229754494096e-16,3,512100;159915;512660,-0.07733907418561559,1.020775948943891,10
mom_10,5,2017-03-16,0.9945698584709548,0.0,0.0,3,512100;159915;512010,-0.07159858899289795,1.0288957133236687,10
mom_10,5,2017-03-17,0.987345744214642,0.0,0.0,3,512100;159915;512010,-0.07834208499945139,1.017661186504204,10
mom_10,5,2017-03-20,0.9939562352509274,0.0,0.0,3,512100;159915;512010,-0.07217138803607037,1.021304743418963,10
mom_10,5,2017-03-21,1.0092617305811278,0.0,0.0,3,159928;510880;512010,-0.057884162920917026,1.0281924122129553,10
mom_10,5,2017-03-22,1.0148607490573573,0.0,0.0,3,159928;510880;512010,-0.052657645538238707,1.0234950771262934,10
mom_10,5,2017-03-23,1.016957703140165,0.6751541876424834,0.6638960357522641,1,159928,-0.050700201209201046,1.025964352656025,10
mom_10,5,2017-03-24,1.0256704137850967,0.0,0.0,3,159928;512010;510880,-0.042567144704867665,1.033127020261773,10
mom_10,5,2017-03-27,1.0251071845108197,0.0,0.0,3,159928;512010;510880,-0.043092902497048446,1.0317026867669066,10
mom_10,5,2017-03-28,1.0229929185573874,0.3459974236632975,0.3382207416950833,2,512010;510880,-0.04506650694292269,1.0290202164054134,10
mom_10,5,2017-03-29,1.0171032693160966,0.004999784144168351,0.004915709441707154,3,159928;512010;510880,-0.05056431950920903,1.0244751647931456,10
mom_10,5,2017-03-30,1.0191574719638021,0.3432823366933625,0.33682953433280133,2,159928;512010,-0.04864678237455644,1.0152301257485647,10
mom_10,5,2017-03-31,1.0164372253009906,0.6774937884295671,0.6665377571437778,1,159928,-0.051186051806996535,1.0228980707154385,10
mom_10,5,2017-04-05,1.0250163452447414,0.0,0.0,3,159928;512010;510880,-0.04317769825280526,1.0404803783836376,10
mom_10,5,2017-04-06,1.0324630099925822,0.0,0.0,3,159928;512010;510880,-0.0362264579751026,1.042747605008313,10
mom_10,5,2017-04-07,1.0332718927739535,0.0,0.0,3,512660;512010;510880,-0.03547138993320664,1.0428391346391999,10
mom_10,5,2017-04-10,1.026163940149471,0.0,0.0,3,512660;512010;510880,-0.04210645250798284,1.0352337738210726,10
mom_10,5,2017-04-11,1.037316306680809,0.0,0.0,3,512660;512010;510880,-0.031696049723727415,1.041352653621098,10
mom_10,5,2017-04-12,1.0304442424624014,0.33591156810352496,0.32598713667496826,2,512660;510500,-0.03811091748043749,1.0367098949059321,10
mom_10,5,2017-04-13,1.0345548409078393,0.0,0.0,3,512660;510500;510880,-0.034273795970747645,1.0406611765659588,10
mom_10,5,2017-04-14,1.0232604309515063,0.34960203551517904,0.341654993138054,2,510500;510880,-0.044816792071668,1.029078968157334,10
mom_10,5,2017-04-17,1.0081239235262678,0.008688122761340455,0.008618109895607568,3,512660;510500;510880,-0.058946271998714606,1.0180108264463092,10
mom_10,5,2017-04-18,1.0013754074675443,0.008688122761340455,0.008676189465559696,3,512660;510500;510880,-0.06524581121937356,1.0149067037058708,10
mom_10,5,2017-04-19,0.9985569212724792,0.6672934080102486,0.6682577565632458,1,510300,-0.06787678433615929,1.0072039953524647,10
mom_10,5,2017-04-20,0.9985569212724792,0.9985569212724792,1.0,0,,-0.06787678433615929,1.0106127699952538,10
mom_10,5,2017-04-21,0.9965396345628378,0.6657046141816527,0.6680161943319838,1,159928,-0.06975986153952063,1.0096077058726722,10
mom_10,5,2017-04-24,0.9925050611435551,0.6657046141816527,0.6707317073170731,1,159928,-0.0735260159462432,0.9969743655835913,10
mom_10,5,2017-04-25,0.9925050611435551,0.9925050611435551,1.0,0,,-0.0735260159462432,0.9986204955390872,10
mom_10,5,2017-04-26,0.9948185927546123,0.3308350203811851,0.33255813953488383,2,512010;159928,-0.0713664029298009,0.9991922863066942,10
mom_10,5,2017-04-27,0.9948185927546123,0.3308350203811851,0.33255813953488383,2,512010;159928,-0.0713664029298009,1.000012203428891,10
mom_10,5,2017-04-28,0.9884704877242725,0.3308350203811851,0.3346938775510204,2,512010;159928,-0.07729217035296565,0.9992336760307424,10
mom_10,5,2017-05-02,0.9858607112117994,0.6596527540527288,0.6691135436789011,1,512010,-0.0797283191824889,0.9933210037933167,10
mom_10,5,2017-05-03,0.981828561063694,0.6572404741411997,0.6694045174537988,1,159928,-0.08349221153757069,0.9916773602812381,10
mom_10,5,2017-05-04,0.9792579478573844,0.6558964240918312,0.6697892271662763,1,512010,-0.08589180258445839,0.987367936309038,10
mom_10,5,2017-05-05,0.9915412380627489,0.6635409045591019,0.6692015209125475,1,159915,-0.07442571615388605,0.9783755801597469,10
mom_10,5,2017-05-08,0.9915412380627489,0.9915412380627489,1.0,0,,-0.07442571615388605,0.9663655590615272,10
mom_10,5,2017-05-09,0.9915412380627489,0.9915412380627489,1.0,0,,-0.07442571615388605,0.9677554992400658,10
mom_10,5,2017-05-10,0.9915412380627489,0.9915412380627489,1.0,0,,-0.07442571615388605,0.9564211216349819,10
mom_10,5,2017-05-11,0.9915412380627489,0.9915412380627489,1.0,0,,-0.07442571615388605,0.9567265420363301,10
mom_10,5,2017-05-12,0.9915412380627489,0.9915412380627489,1.0,0,,-0.07442571615388605,0.9629699806180697,10
mom_10,5,2017-05-15,0.9915412380627489,0.6610274920418326,0.6666666666666667,1,510050,-0.07442571615388605,0.9688606574080987,10
mom_10,5,2017-05-16,0.9955578981706419,0.3305137460209164,0.3319884726224785,2,510050;512010,-0.07067628329108355,0.9819327087094255,10
mom_10,5,2017-05-17,0.9921150466495907,0.0,0.0,3,510050;512010;510880,-0.07389008288777144,0.979904731878406,10
mom_10,5,2017-05-18,0.9883149180839021,0.0,0.0,3,510050;512010;510880,-0.077437389989776,0.9755129070850945,10
mom_10,5,2017-05-19,0.9883149180839021,0.0,0.0,3,510050;512010;510880,-0.077437389989776,0.9742963086930091,10
mom_10,5,2017-05-22,0.9886158177087097,0.0,0.0,3,159928;512010;510880,-0.0771565091307157,0.9681288934127802,10
mom_10,5,2017-05-23,0.9972961166784384,0.00253341904379234,0.0025402876852965816,3,159928;510050;510880,-0.06905370796212884,0.9636038010105915,10
mom_10,5,2017-05-24,0.9953017819558783,0.002693828977058943,0.0027065449152168406,3,159928;510050;512010,-0.07091536016752731,0.9658254724247506,10
mom_10,5,2017-05-25,1.0092537327661462,0.002693828977058943,0.0026691295653430386,3,159928;510050;512010,-0.057891628643561566,0.9817324823401031,10
mom_10,5,2017-05-26,1.0052840594550259,0.002693828977058943,0.002679669444394944,3,159928;510050;512010,-0.0615972007277058,0.9805944916509618,10
mom_10,5,2017-05-31,1.0109971876552226,0.0,0.0,3,510880;510050;512010,-0.05626416530827172,0.9820077372701963,10
mom_10,5,2017-06-01,1.0164626657671747,0.33974179786777176,0.33423932753236124,2,510880;510300,-0.05116230388773191,0.9736039980971347,10
mom_10,5,2017-06-02,1.0119539897531338,0.0015910968147015425,0.0015723015382247672,3,510880;510300;510050,-0.05537101897954533,0.9783938765513298,10
mom_10,5,2017-06-05,0.9985625513769099,0.0015910968147015425,0.00159338722697701,3,510880;510300;510050,-0.06787152880096181,0.9741860851424751,10
mom_10,5,2017-06-06,1.0046176615857048,0.0015910968147015425,0.0015837834387563221,3,510880;510300;510050,-0.06221926333788885,0.9798786763361862,10
