formula,horizon,validator_variant,max_holding_days,transaction_cost_bps,date,equity,cash,cash_weight,position_count,held_symbols,drawdown,benchmark_equity,available_count
mom_10,10,max_holding_10,10,5.0,2021-01-22,1.5646237179238764,-1.1102230246251565e-16,-7.095782915130091e-17,3,512760;588000;512800,-0.08561113343141147,1.6729497190375084,17
mom_10,10,max_holding_10,10,5.0,2021-01-25,1.5601640313045757,-1.1102230246251565e-16,-7.116066018371234e-17,3,512760;588000;159915,-0.08821743918170688,1.6772590748228746,17
mom_10,10,max_holding_10,10,5.0,2021-01-26,1.527387324321873,-1.1102230246251565e-16,-7.268772019684474e-17,3,512760;588000;159915,-0.10737262365477163,1.6413241468912492,17
mom_10,10,max_holding_10,10,5.0,2021-01-27,1.5433369169145028,0.006726722874609625,0.004358557616866926,3,515790;588000;159915,-0.09805144967157431,1.6465553076678883,17
mom_10,10,max_holding_10,10,5.0,2021-01-28,1.4877589423891222,0.006726722874609625,0.00452137956153535,3,515790;588000;159915,-0.13053202666287433,1.6042012232550669,17
mom_10,10,max_holding_10,10,5.0,2021-01-29,1.4645600967128694,-5.551115123125783e-17,-3.7902952125931725e-17,3,515790;512800;515030,-0.1440897696272696,1.582329847164301,17
mom_10,10,max_holding_10,10,5.0,2021-02-01,1.4705802855790404,0.0002113265636513595,0.00014370284011263603,3,515790;512010;159915,-0.14057148365805816,1.5930282090396324,17
mom_10,10,max_holding_10,10,5.0,2021-02-02,1.4908914116445784,0.0,0.0,3,512800;512010;159915,-0.12870136605147942,1.6130781280701338,17
mom_10,10,max_holding_10,10,5.0,2021-02-03,1.5012483921378006,-5.551115123125783e-17,-3.697665990649895e-17,3,159928;512010;512400,-0.12264859595360778,1.6037989753382795,17
mom_10,10,max_holding_10,10,5.0,2021-02-04,1.4793421306585635,-5.551115123125783e-17,-3.752421436584501e-17,3,159928;512010;512400,-0.13545093390572194,1.589534633503148,17
mom_10,10,max_holding_10,10,5.0,2021-02-05,1.5070500990898117,0.0,0.0,3,159928;512010;512800,-0.11925799399401849,1.5732158609525673,17
mom_10,10,max_holding_10,10,5.0,2021-02-08,1.5192542722989755,0.5226495628839263,0.344017175013791,2,159928;512800,-0.11212569759566049,1.5963819388636211,16
mom_10,10,max_holding_10,10,5.0,2021-02-09,1.5382072531665731,0.015675595271434806,0.010190821320836204,3,159928;512010;512800,-0.10104929980423827,1.6418240263802568,17
mom_10,10,max_holding_10,10,5.0,2021-02-10,1.566877998003259,0.015675595271434806,0.010004349599273779,3,159928;512010;512800,-0.08429369935246889,1.661805860939918,17
mom_10,10,max_holding_10,10,5.0,2021-02-18,1.5380035279615425,0.015675595271434806,0.010192171205362002,3,159928;512010;512800,-0.10116835977833005,1.6759322863442472,17
mom_10,10,max_holding_10,10,5.0,2021-02-19,1.544264023698954,0.015675595271434806,0.010150851817351331,3,159928;512010;512800,-0.09750963497701803,1.682660553066613,17
mom_10,10,max_holding_10,10,5.0,2021-02-22,1.5028594325506992,-5.551115123125783e-17,-3.693702153969423e-17,3,159928;512010;512400,-0.12170708049511703,1.6520531976223243,17
mom_10,10,max_holding_10,10,5.0,2021-02-23,1.4723822117642924,-5.551115123125783e-17,-3.7701590516188864e-17,3,159928;515220;512400,-0.1395184117767505,1.641315780695385,17
mom_10,10,max_holding_10,10,5.0,2021-02-24,1.4362519863456757,0.019797358997865055,0.013784042901995504,3,510880;515220;512400,-0.16063344121861134,1.606459148805993,17
mom_10,10,max_holding_10,10,5.0,2021-02-25,1.4417941616203231,0.019797358997865055,0.013731057820081823,3,510880;515220;512400,-0.15739451334754873,1.6060211604834569,17
mom_10,10,max_holding_10,10,5.0,2021-02-26,1.3879544242064683,0.47038603616056057,0.33890596690845465,2,510880;515220,-0.18885923927892456,1.5655502836108495,17
mom_10,10,max_holding_10,10,5.0,2021-03-01,1.4155539418980179,0.4494286653430697,0.3174931396400635,2,510880;512400,-0.17272967955749674,1.5979810130535155,17
mom_10,10,max_holding_10,10,5.0,2021-03-02,1.4092000285061828,0.0,0.0,3,510880;515220;512400,-0.17644299899531302,1.5850113781875477,17
mom_10,10,max_holding_10,10,5.0,2021-03-03,1.4700698055124493,0.0,0.0,3,510880;515220;512400,-0.1408698156366348,1.6160964358798449,17
mom_10,10,max_holding_10,10,5.0,2021-03-04,1.4406635157910936,0.0,0.0,3,510880;515220;512400,-0.15805527922143658,1.568604121777119,17
mom_10,10,max_holding_10,10,5.0,2021-03-05,1.4038580298130627,0.4472172531495495,0.31856301965883316,2,510880;515220,-0.1795649407594928,1.5597092922263474,17
mom_10,10,max_holding_10,10,5.0,2021-03-08,1.4055090411262465,0.9175766887759629,0.6528429643118487,1,510880,-0.17860006572528508,1.501690915793145,17
mom_10,10,max_holding_10,10,5.0,2021-03-09,1.4052650749500715,1.4052650749500715,1.0,0,,-0.17874264310843369,1.4615704074743439,17
mom_10,10,max_holding_10,10,5.0,2021-03-10,1.4052650749500715,1.4052650749500715,1.0,0,,-0.17874264310843369,1.4677601653275327,17
mom_10,10,max_holding_10,10,5.0,2021-03-11,1.4179232042414032,0.9366091724542226,0.6605499999242298,1,515220,-0.17134504817043938,1.512828948673721,17
mom_10,10,max_holding_10,10,5.0,2021-03-12,1.4265509107876755,0.46373178383971464,0.32507201834364496,2,515220;510880,-0.16630289092869666,1.514436787435325,17
mom_10,10,max_holding_10,10,5.0,2021-03-15,1.4554326713822463,0.0,0.0,3,515220;510880;512800,-0.14942396979766737,1.4894524195912975,17
mom_10,10,max_holding_10,10,5.0,2021-03-16,1.444204746413674,0.0,0.0,3,515220;510880;512800,-0.15598573251947567,1.491992238694617,17
mom_10,10,max_holding_10,10,5.0,2021-03-17,1.43657846936412,0.0,0.0,3,515220;510880;512800,-0.1604426397921922,1.499757917005279,17
mom_10,10,max_holding_10,10,5.0,2021-03-18,1.4318046276097245,0.9523136889773658,0.6651142695125746,1,510880,-0.16323254237450235,1.511565539878036,17
mom_10,10,max_holding_10,10,5.0,2021-03-19,1.4272380472417971,0.9523136889773658,0.6672423642417293,1,510880,-0.16590131838683586,1.4830597241946692,17
mom_10,10,max_holding_10,10,5.0,2021-03-22,1.4425134299188187,0.4755683229458746,0.32968034340771335,2,515220;510880,-0.15697416248830653,1.5016746894898496,17
mom_10,10,max_holding_10,10,5.0,2021-03-23,1.3987837196237722,0.0,0.0,3,515220;510880;515030,-0.18253044146707476,1.4823354009012761,17
mom_10,10,max_holding_10,10,5.0,2021-03-24,1.3739202393261494,0.0,0.0,3,512100;512800;159928,-0.19706102112520563,1.456710853784194,17
mom_10,10,max_holding_10,10,5.0,2021-03-25,1.3703377618521175,-5.551115123125783e-17,-4.0509101315452485e-17,3,512100;512800;512660,-0.19915467308731072,1.463707490827325,17
mom_10,10,max_holding_10,10,5.0,2021-03-26,1.378037306863586,0.9140392076780794,0.6632906113103958,1,512660,-0.19465494695157726,1.4965479339299066,17
mom_10,10,max_holding_10,10,5.0,2021-03-29,1.390487366010206,0.0,0.0,3,512010;512100;512660,-0.1873789512336449,1.5040326397311299,17
mom_10,10,max_holding_10,10,5.0,2021-03-30,1.415210831898701,0.0,0.0,3,512010;159928;512660,-0.1729301980334662,1.5155066418064618,17
mom_10,10,max_holding_10,10,5.0,2021-03-31,1.3849811431109726,0.0,0.0,3,512010;159928;512660,-0.19059686801339604,1.501386614996798,17
mom_10,10,max_holding_10,10,5.0,2021-04-01,1.4066139350248772,0.0,0.0,3,512010;159928;512660,-0.17795434965433865,1.5201783734582377,17
mom_10,10,max_holding_10,10,5.0,2021-04-02,1.4336149093411104,0.0,0.0,3,512010;512760;159915,-0.16217458739045787,1.5327062705534242,17
mom_10,10,max_holding_10,10,5.0,2021-04-06,1.420480594021975,0.0,0.0,3,512010;512760;159915,-0.1698504723717713,1.5345811443195099,17
mom_10,10,max_holding_10,10,5.0,2021-04-07,1.413865303402014,0.0,0.0,3,512010;512760;159915,-0.17371654446483287,1.5291381707404466,17
mom_10,10,max_holding_10,10,5.0,2021-04-08,1.426903352800363,0.0,0.0,3,512010;512760;159915,-0.16609691868832943,1.5334266770427691,17
mom_10,10,max_holding_10,10,5.0,2021-04-09,1.4078689325537757,0.0,0.0,3,512010;512760;159915,-0.1772209108378041,1.5214387417306414,17
mom_10,10,max_holding_10,10,5.0,2021-04-12,1.3748096929859643,0.0,0.0,3,512010;512760;159915,-0.19654121146455272,1.492262629046603,17
mom_10,10,max_holding_10,10,5.0,2021-04-13,1.3542768771685214,0.0,0.0,3,515220;512760;510880,-0.2085408877878071,1.4866409853336673,17
mom_10,10,max_holding_10,10,5.0,2021-04-14,1.3651656761042001,0.0,0.0,3,159928;512760;159915,-0.20217731525402227,1.5043746748984905,17
mom_10,10,max_holding_10,10,5.0,2021-04-15,1.3682580189388707,-5.551115123125783e-17,-4.0570674874837246e-17,3,515030;512760;159915,-0.20037010510678777,1.5024572122552384,17
mom_10,10,max_holding_10,10,5.0,2021-04-16,1.380628382619324,-5.551115123125783e-17,-4.020716358586098e-17,3,515030;512760;515220,-0.19314068457887956,1.5105916477212924,17
mom_10,10,max_holding_10,10,5.0,2021-04-19,1.4322629839292813,0.0067997981399843255,0.004747590502778831,3,515030;512400;515220,-0.16296467227211098,1.5466237243681755,17
mom_10,10,max_holding_10,10,5.0,2021-04-20,1.4177874670098864,0.0067997981399843255,0.004796063089995498,3,515030;512400;515220,-0.17142437498356122,1.542665528150215,17
mom_10,10,max_holding_10,10,5.0,2021-04-21,1.4177874670098864,0.0067997981399843255,0.004796063089995498,3,515030;512400;515220,-0.17142437498356122,1.546932513613384,17
mom_10,10,max_holding_10,10,5.0,2021-04-22,1.4273788582335762,0.00817909121830257,0.005730147375465851,3,515030;159915;515220,-0.16581902639439183,1.5494469962718465,17
mom_10,10,max_holding_10,10,5.0,2021-04-23,1.4380117768898155,0.00817909121830257,0.00568777763141315,3,515030;159915;515220,-0.1596049940190577,1.5589967366627713,17
mom_10,10,max_holding_10,10,5.0,2021-04-26,1.4212563675932461,0.0,0.0,3,515030;159915;159928,-0.16939709900894784,1.5497087830562222,17
mom_10,10,max_holding_10,10,5.0,2021-04-27,1.4332971536662642,0.0,0.0,3,515030;159915;512010,-0.1623602884302925,1.5487808719901086,17
mom_10,10,max_holding_10,10,5.0,2021-04-28,1.466357322640926,0.0,0.0,3,515030;159915;512010,-0.14303944464465712,1.568468458788614,17
mom_10,10,max_holding_10,10,5.0,2021-04-29,1.4682864022014182,0.0007904611106295256,0.000538356215411638,3,515220;159915;512010,-0.14191206248073374,1.5773673438079032,17
mom_10,10,max_holding_10,10,5.0,2021-04-30,1.466849860179376,0.0007904611106295256,0.0005388834481893484,3,515220;159915;512010,-0.14275159854059627,1.5710858531855987,17
mom_10,10,max_holding_10,10,5.0,2021-05-06,1.4309505473414799,0.0,0.0,3,515030;159915;512010,-0.16373167931042654,1.5663683810899287,17
mom_10,10,max_holding_10,10,5.0,2021-05-07,1.4292175289784916,-5.551115123125783e-17,-3.88402395756603e-17,3,515220;159915;512010,-0.1647444804577708,1.55152970037821,17
mom_10,10,max_holding_10,10,5.0,2021-05-10,1.4853934171925567,-5.551115123125783e-17,-3.737134592677525e-17,3,515220;512400;512010,-0.13191447400695344,1.5630928911124558,17
mom_10,10,max_holding_10,10,5.0,2021-05-11,1.4483827956356672,-5.551115123125783e-17,-3.832629840572986e-17,3,515220;512400;512010,-0.15354401976208798,1.5598099662108875,17
mom_10,10,max_holding_10,10,5.0,2021-05-12,1.4633575551714508,-5.551115123125783e-17,-3.7934099588363415e-17,3,515220;512400;512010,-0.14479255240146816,1.5734636117536072,17
mom_10,10,max_holding_10,10,5.0,2021-05-13,1.4088182486003424,-5.551115123125783e-17,-3.940263500022662e-17,3,515220;512400;512010,-0.17666611672731514,1.5526526737632056,17
mom_10,10,max_holding_10,10,5.0,2021-05-14,1.4060331608981347,0.45508124326606214,0.32366323634598276,2,515220;512800,-0.1782937625044705,1.5851223222959296,17
mom_10,10,max_holding_10,10,5.0,2021-05-17,1.4138466695922596,-5.551115123125783e-17,-3.926249742998421e-17,3,515220;512800;512880,-0.17372743433438176,1.6061171258302724,17
mom_10,10,max_holding_10,10,5.0,2021-05-18,1.4137773409821364,-5.551115123125783e-17,-3.926442277869216e-17,3,515220;512800;512880,-0.173767950982893,1.6079538465535808,17
mom_10,10,max_holding_10,10,5.0,2021-05-19,1.4058829258533816,0.0,0.0,3,515220;512400;512010,-0.17838156205059585,1.6097581863737889,17
mom_10,10,max_holding_10,10,5.0,2021-05-20,1.3736910127404518,0.0007915091838791022,0.0005761915718587086,3,515220;512400;512660,-0.19719498447721306,1.605485247339688,17
mom_10,10,max_holding_10,10,5.0,2021-05-21,1.3374017865757382,-5.551115123125783e-17,-4.150671233465874e-17,3,512010;512880;512660,-0.21840293626860863,1.5932588642164154,17
mom_10,10,max_holding_10,10,5.0,2021-05-24,1.3485963057797181,-5.551115123125783e-17,-4.116217061647884e-17,3,512010;512880;512660,-0.21186069636169347,1.601000712131924,17
mom_10,10,max_holding_10,10,5.0,2021-05-25,1.3968422776957365,0.0,0.0,3,159928;512880;512660,-0.18366504837846742,1.642480051522822,17
mom_10,10,max_holding_10,10,5.0,2021-05-26,1.3869525241189575,0.0,0.0,3,515030;512880;512660,-0.18944476426805712,1.639176968622886,17
mom_10,10,max_holding_10,10,5.0,2021-05-27,1.3980357026335384,0.0,0.0,3,515030;512880;512660,-0.1829675934800722,1.656018098820248,17
mom_10,10,max_holding_10,10,5.0,2021-05-28,1.4276132057794575,0.0,0.0,3,515030;512880;512660,-0.16568207027874127,1.6570391033707383,17
mom_10,10,max_holding_10,10,5.0,2021-05-31,1.4689034389659401,-5.551115123125783e-17,-3.7790878391799435e-17,3,515030;512760;512660,-0.14155145721744966,1.683759075892725,17
mom_10,10,max_holding_10,10,5.0,2021-06-01,1.4701313852942308,-5.551115123125783e-17,-3.7759313069932094e-17,3,515030;512760;512660,-0.1408338275161547,1.6913646289068274,17
mom_10,10,max_holding_10,10,5.0,2021-06-02,1.448091047769816,-5.551115123125783e-17,-3.83340200305428e-17,3,515030;512760;512660,-0.15371452145992337,1.671540431868288,17
mom_10,10,max_holding_10,10,5.0,2021-06-03,1.4297302936161131,-5.551115123125783e-17,-3.8826309744656454e-17,3,515030;512760;588000,-0.16444481334264271,1.6648274339986684,17
mom_10,10,max_holding_10,10,5.0,2021-06-04,1.4636146404521022,-5.551115123125783e-17,-3.79274364282874e-17,3,515030;512760;588000,-0.1446423080227761,1.6753467833018516,17
mom_10,10,max_holding_10,10,5.0,2021-06-07,1.4646564330610685,-5.551115123125783e-17,-3.7900459096227724e-17,3,515030;512760;588000,-0.144033469263655,1.6790866476262516,17
mom_10,10,max_holding_10,10,5.0,2021-06-08,1.4522913023710773,-5.551115123125783e-17,-3.8223152022344125e-17,3,515030;512760;588000,-0.15125983155579537,1.6661695547965547,17
mom_10,10,max_holding_10,10,5.0,2021-06-09,1.4767704704775007,0.006638070892510672,0.004494991622065893,3,515220;512760;588000,-0.1369538495340762,1.6740208239757979,17
mom_10,10,max_holding_10,10,5.0,2021-06-10,1.4871121274752266,0.006638070892510672,0.004463732606216174,3,515220;512760;588000,-0.13091003470993468,1.6948424316372115,17
mom_10,10,max_holding_10,10,5.0,2021-06-11,1.481073825686674,0.0,0.0,3,515220;512760;515030,-0.13443890613453513,1.6849795751889,17
mom_10,10,max_holding_10,10,5.0,2021-06-15,1.4739158723287078,-5.551115123125783e-17,-3.7662360704178584e-17,3,515220;515790;515030,-0.13862211822761672,1.6715151500283998,17
mom_10,10,max_holding_10,10,5.0,2021-06-16,1.417923923622006,0.0,0.0,3,515220;512760;515030,-0.17134462775394788,1.6323579171080638,17
mom_10,10,max_holding_10,10,5.0,2021-06-17,1.462019156345948,0.4545539215001754,0.31090832122627626,2,515220;512760,-0.14557473214925587,1.659070415447309,17
mom_10,10,max_holding_10,10,5.0,2021-06-18,1.457377694005579,0.0,0.0,3,515220;512760;588000,-0.14828727027584288,1.6726378917319378,17
mom_10,10,max_holding_10,10,5.0,2021-06-21,1.4788167276128386,-5.551115123125783e-17,-3.753754619807825e-17,3,515790;512760;588000,-0.13575798709043874,1.6784409722457456,17
mom_10,10,max_holding_10,10,5.0,2021-06-22,1.4791895885022415,-5.551115123125783e-17,-3.752808406897038e-17,3,515790;512760;588000,-0.1355400817614174,1.6878653352922934,17
mom_10,10,max_holding_10,10,5.0,2021-06-23,1.5162922227540614,-5.551115123125783e-17,-3.6609797503565766e-17,3,515790;512760;588000,-0.11385676244854914,1.7091816972361271,17
mom_10,10,max_holding_10,10,5.0,2021-06-24,1.5125850158984415,-5.551115123125783e-17,-3.66995247525214e-17,3,515790;512760;588000,-0.11602330807610972,1.7028620809288972,17
mom_10,10,max_holding_10,10,5.0,2021-06-25,1.5318822744262992,-5.551115123125783e-17,-3.623721754470143e-17,3,515790;512760;588000,-0.10474570941067307,1.6521516947289527,17
mom_10,10,max_holding_10,10,5.0,2021-06-28,1.5534057776482282,-5.551115123125783e-17,-3.573512602437896e-17,3,515790;512760;588000,-0.09216706095339422,1.5806234981656155,17
mom_10,10,max_holding_10,10,5.0,2021-06-29,1.566026373385034,-5.551115123125783e-17,-3.5447136890337335e-17,3,515790;512760;588000,-0.08479140117079109,1.5695830531730448,17
mom_10,10,max_holding_10,10,5.0,2021-06-30,1.5824562274971687,0.5413479300177384,0.3420934624358872,2,515790;588000,-0.0751895553676245,1.5886377368741245,17
mom_10,10,max_holding_10,10,5.0,2021-07-01,1.542526320526834,0.012237238290229602,0.007933244397444122,3,515790;512760;588000,-0.0985251739949845,1.5735392352958215,17
mom_10,10,max_holding_10,10,5.0,2021-07-02,1.5263269643003532,-5.551115123125783e-17,-3.636910867043704e-17,3,515790;512760;515030,-0.1079923134799512,1.5414969463816306,17
mom_10,10,max_holding_10,10,5.0,2021-07-05,1.5647025213216614,0.526389272139105,0.33641491910838006,2,512760;515030,-0.0855650795791294,1.5628894917696738,17
mom_10,10,max_holding_10,10,5.0,2021-07-06,1.5421317429998274,0.0037670222221320993,0.0024427369705809377,3,515790;512760;515030,-0.09875577084300602,1.554388958449913,17
mom_10,10,max_holding_10,10,5.0,2021-07-07,1.6112193928289749,0.0037670222221320993,0.00233799458900378,3,515790;512760;515030,-0.05837994303375682,1.5810888760069022,17
mom_10,10,max_holding_10,10,5.0,2021-07-08,1.6431942447355434,0.0037670222221320993,0.0022924996446408354,3,515790;512760;515030,-0.039693374334452414,1.5803891254501186,17
mom_10,10,max_holding_10,10,5.0,2021-07-09,1.649715769330811,0.0037670222221320993,0.002283437118177121,3,515790;512760;515030,-0.035882100470549405,1.5845620832435874,17
mom_10,10,max_holding_10,10,5.0,2021-07-12,1.6931570764244461,0.0037670222221320993,0.0022248510044249256,3,515790;512760;515030,-0.010494368519051833,1.6120815735023482,17
mom_10,10,max_holding_10,10,5.0,2021-07-13,1.677194904773922,0.0037670222221320993,0.0022460253196630573,3,515790;512760;515030,-0.019822893886712212,1.6183084525533193,17
mom_10,10,max_holding_10,10,5.0,2021-07-14,1.628219722848164,0.0037670222221320993,0.002313583461292702,3,515790;512760;515030,-0.048444702809886775,1.5960310078822277,17
mom_10,10,max_holding_10,10,5.0,2021-07-15,1.6840957292613492,-1.1102230246251565e-16,-6.592398551548519e-17,3,515790;512400;515030,-0.015789951646887124,1.6191583559417495,17
mom_10,10,max_holding_10,10,5.0,2021-07-16,1.664799714911052,0.5639406661797882,0.3387438507640054,2,515790;512400,-0.027066823196854273,1.607946096099653,17
mom_10,10,max_holding_10,10,5.0,2021-07-19,1.6472317807100496,0.011401318893557999,0.00692150250321384,3,515790;512400;512660,-0.03733377956341222,1.6072823094935214,17
mom_10,10,max_holding_10,10,5.0,2021-07-20,1.6483219441120207,0.5651436252470632,0.3428599778494824,2,512400;512660,-0.036696672209047376,1.6135723465261615,17
mom_10,10,max_holding_10,10,5.0,2021-07-21,1.712472382922549,0.014076652405454526,0.008220075573674919,3,515790;512400;512660,0.0,1.6461202578867606,17
mom_10,10,max_holding_10,10,5.0,2021-07-22,1.7361055685861655,0.014076652405454526,0.008108177670853362,3,515790;512400;512660,0.0,1.6563827048612458,17
mom_10,10,max_holding_10,10,5.0,2021-07-23,1.747133201556634,0.0,0.0,3,515790;512400;515220,0.0,1.6470483640482785,17
mom_10,10,max_holding_10,10,5.0,2021-07-26,1.7434149980136695,0.0,0.0,3,515790;512400;515220,-0.0021281740508690694,1.614975960752668,17
mom_10,10,max_holding_10,10,5.0,2021-07-27,1.6535436556271697,0.0,0.0,3,515790;512400;515220,-0.0535674932203678,1.5619893807193899,17
mom_10,10,max_holding_10,10,5.0,2021-07-28,1.629789362387989,0.0,0.0,3,515790;512400;515220,-0.06716364789135465,1.5505128594753224,17
mom_10,10,max_holding_10,10,5.0,2021-07-29,1.741176595772109,0.5548660866327965,0.3186730673844982,2,515790;512760,-0.0034093598468725173,1.6044743162183799,17
mom_10,10,max_holding_10,10,5.0,2021-07-30,1.770182298377721,0.0,0.0,3,515790;512760;512660,0.0,1.6045592056817837,17
mom_10,10,max_holding_10,10,5.0,2021-08-02,1.7560341752978577,-1.1102230246251565e-16,-6.322331536838348e-17,3,515790;512760;512400,-0.00799246670403908,1.628262375608325,17
mom_10,10,max_holding_10,10,5.0,2021-08-03,1.6571432203995546,-1.1102230246251565e-16,-6.699620231723061e-17,3,515790;512760;512400,-0.06385730897984954,1.6008448222703342,17
mom_10,10,max_holding_10,10,5.0,2021-08-04,1.6937853460311607,0.557535068195029,0.32916512679805177,2,512660;512760,-0.04315767501266621,1.6420522987400517,17
mom_10,10,max_holding_10,10,5.0,2021-08-05,1.7178140172659262,0.0,0.0,3,512660;512760;515790,-0.029583552586526007,1.6365599666746296,17
mom_10,10,max_holding_10,10,5.0,2021-08-06,1.7255401954000367,0.0,0.0,3,512660;512760;515790,-0.02521892972186901,1.6435365545683507,17
mom_10,10,max_holding_10,10,5.0,2021-08-09,1.6941404718297233,0.0,0.0,3,512660;512760;515790,-0.04295705963034768,1.6450549365412772,17
mom_10,10,max_holding_10,10,5.0,2021-08-10,1.7133417253502894,-1.1102230246251565e-16,-6.479869183120336e-17,3,512660;515030;515790,-0.032110010974306324,1.6619279298668592,17
mom_10,10,max_holding_10,10,5.0,2021-08-11,1.7144061199954526,-1.1102230246251565e-16,-6.47584613515088e-17,3,512660;515030;515790,-0.03150871999645699,1.6667419785128876,17
mom_10,10,max_holding_10,10,5.0,2021-08-12,1.6990176792428948,-1.1102230246251565e-16,-6.534499541640361e-17,3,512660;515030;515790,-0.040201858983701655,1.664174546942979,17
mom_10,10,max_holding_10,10,5.0,2021-08-13,1.6915826857248972,-1.1102230246251565e-16,-6.563220550755344e-17,3,512660;515220;515790,-0.04440198770762538,1.6558951776978852,17
mom_10,10,max_holding_10,10,5.0,2021-08-16,1.67606912578676,-1.1102230246251565e-16,-6.623969188048907e-17,3,512660;515220;159928,-0.05316580822054928,1.6413203762657027,17
mom_10,10,max_holding_10,10,5.0,2021-08-17,1.639836498169278,0.0,0.0,3,512660;515220;510880,-0.0736341112030654,1.603818702965073,17
mom_10,10,max_holding_10,10,5.0,2021-08-18,1.648108050116128,0.020311514240368256,0.012324139936660754,3,512400;515220;510880,-0.06896139927140132,1.6221767354341978,17
mom_10,10,max_holding_10,10,5.0,2021-08-19,1.6179431908994935,0.017585916414342262,0.01086930401095566,3,512880;515220;510880,-0.0860019375505825,1.6260044932967315,17
mom_10,10,max_holding_10,10,5.0,2021-08-20,1.6185856206987588,0.017585916414342262,0.010864989895777187,3,512880;515220;510880,-0.08563902023983205,1.6102869174674532,17
mom_10,10,max_holding_10,10,5.0,2021-08-23,1.643869658365949,0.017585916414342262,0.010697877611430057,3,512880;515220;510880,-0.07135572428191772,1.6436894575414205,17
mom_10,10,max_holding_10,10,5.0,2021-08-24,1.667174281058172,0.017585916414342262,0.01054833715595727,3,512880;515220;510880,-0.05819062670209185,1.666139888629038,17
mom_10,10,max_holding_10,10,5.0,2021-08-25,1.6911170980171968,0.017585916414342262,0.010398993916483619,3,512880;515220;510880,-0.04466500452127631,1.6735963920341337,17
mom_10,10,max_holding_10,10,5.0,2021-08-26,1.7189666193489828,0.017585916414342262,0.010230516530334082,3,512880;515220;510880,-0.028932432030121746,1.6569851494440944,17
mom_10,10,max_holding_10,10,5.0,2021-08-27,1.7319227454137218,0.027337782169883362,0.015784642959552397,3,512880;512400;510880,-0.021613340614162757,1.666139981280364,17
mom_10,10,max_holding_10,10,5.0,2021-08-30,1.744783210007128,0.027337782169883362,0.015668297363872315,3,512880;512400;510880,-0.014348289661392344,1.676192534398721,17
mom_10,10,max_holding_10,10,5.0,2021-08-31,1.7739633921556837,0.0,0.0,3,515790;512400;515220,0.0,1.6779744766980982,17
mom_10,10,max_holding_10,10,5.0,2021-09-01,1.6779375998659243,0.0,0.0,3,515790;512400;515220,-0.05413065044880705,1.664537564621594,17
mom_10,10,max_holding_10,10,5.0,2021-09-02,1.7350790081979395,0.0,0.0,3,510880;512400;515220,-0.021919496270152883,1.6754273516282427,17
mom_10,10,max_holding_10,10,5.0,2021-09-03,1.6886155414107744,0.0,0.0,3,510880;512400;515220,-0.048111393460716356,1.6549138002413424,17
mom_10,10,max_holding_10,10,5.0,2021-09-06,1.7163872685618153,0.0,0.0,3,510880;512400;515220,-0.03245620729743637,1.689657815131377,17
mom_10,10,max_holding_10,10,5.0,2021-09-07,1.7867074592878531,0.0,0.0,3,510880;512400;515220,0.0,1.7181174506272026,17
mom_10,10,max_holding_10,10,5.0,2021-09-08,1.789088701794451,0.0,0.0,3,510880;515790;515220,0.0,1.7096210486212506,17
mom_10,10,max_holding_10,10,5.0,2021-09-09,1.8569108633542815,0.0,0.0,3,510880;512880;515220,0.0,1.725266740052633,17
mom_10,10,max_holding_10,10,5.0,2021-09-10,1.8157997925226432,0.0,0.0,3,510880;512880;515220,-0.02213949610773247,1.7353777279741365,17
mom_10,10,max_holding_10,10,5.0,2021-09-13,1.8710881390263259,0.0,0.0,3,510880;512880;515220,0.0,1.7315118888681433,17
mom_10,10,max_holding_10,10,5.0,2021-09-14,1.818582720324141,0.673287145503855,0.3702262965436346,2,510880;512880,-0.02806143527236915,1.7145851063583735,17
mom_10,10,max_holding_10,10,5.0,2021-09-15,1.8098365965849836,0.06830536701002476,0.03774117903180404,3,510880;512880;515220,-0.03273578682039868,1.708799296135642,17
mom_10,10,max_holding_10,10,5.0,2021-09-16,1.793560199098439,0.5941925489314909,0.33129222494464977,2,512400;515220,-0.0414346808741094,1.6774463113723224,17
mom_10,10,max_holding_10,10,5.0,2021-09-17,1.7255344595646651,0.0,0.0,3,515030;510880;515220,-0.07779092626678918,1.674642663415713,17
mom_10,10,max_holding_10,10,5.0,2021-09-22,1.728368195337468,0.0,0.0,3,515030;510880;512010,-0.07627644081113472,1.6784473018222597,17
mom_10,10,max_holding_10,10,5.0,2021-09-23,1.6971531090125338,0.0,0.0,3,515030;510880;515220,-0.09295929271632497,1.6870614940563997,17
mom_10,10,max_holding_10,10,5.0,2021-09-24,1.6572909406854697,0.5958459818186208,0.35953010252513284,2,512010;515220,-0.1142635634749476,1.6738434765778372,17
mom_10,10,max_holding_10,10,5.0,2021-09-27,1.6849887052344035,0.5392904975052949,0.32005585309266077,2,512010;159928,-0.09946053844837288,1.654382862224586,17
mom_10,10,max_holding_10,10,5.0,2021-09-28,1.6732039679992017,0.0,0.0,3,512010;159928;510050,-0.10575887201663248,1.6596719140837917,17
mom_10,10,max_holding_10,10,5.0,2021-09-29,1.66437386619133,0.5351477877121409,0.3215309964802237,2,512010;159928,-0.11047810550633141,1.6286445045895213,17
mom_10,10,max_holding_10,10,5.0,2021-09-30,1.6726099308162898,0.5351477877121409,0.31994775222395744,2,512010;159928,-0.10607635421884498,1.6520227242008272,17
